                       w                      Re11                         w                      Im11
  4.4532075864635317E+01    2.7128307007602244E-03    4.4532075864635317E+01    3.0885046544730590E-02
  4.4689155497314808E+01    2.6939795364933905E-03    4.4689155497314808E+01    3.0778310202949667E-02
  4.4846235129994298E+01    2.6753235489425176E-03    4.4846235129994298E+01    3.0672302792073607E-02
  4.5003314762673789E+01    2.6568600617081295E-03    4.5003314762673789E+01    3.0567016935639971E-02
  4.5160394395353279E+01    2.6385864439613669E-03    4.5160394395353279E+01    3.0462445355473652E-02
  4.5317474028032763E+01    2.6205001095190744E-03    4.5317474028032763E+01    3.0358580870071088E-02
  4.5474553660712253E+01    2.6025985159406316E-03    4.5474553660712253E+01    3.0255416393015912E-02
  4.5631633293391744E+01    2.5848791636459700E-03    4.5631633293391744E+01    3.0152944931425361E-02
  4.5788712926071234E+01    2.5673395950541939E-03    4.5788712926071234E+01    3.0051159584426709E-02
  4.5945792558750725E+01    2.5499773937422677E-03    4.5945792558750725E+01    2.9950053541663066E-02
  4.6102872191430215E+01    2.5327901836232360E-03    4.6102872191430215E+01    2.9849620081827968E-02
  4.6259951824109706E+01    2.5157756281434661E-03    4.6259951824109706E+01    2.9749852571227996E-02
  4.6417031456789196E+01    2.4989314294983993E-03    4.6417031456789196E+01    2.9650744462372904E-02
  4.6574111089468680E+01    2.4822553278663517E-03    4.6574111089468680E+01    2.9552289292592612E-02
  4.6731190722148170E+01    2.4657451006598603E-03    4.6731190722148170E+01    2.9454480682680480E-02
  4.6888270354827661E+01    2.4493985617941492E-03    4.6888270354827661E+01    2.9357312335562293E-02
  4.7045349987507151E+01    2.4332135609722496E-03    4.7045349987507151E+01    2.9260778034990373E-02
  4.7202429620186642E+01    2.4171879829863554E-03    4.7202429620186642E+01    2.9164871644262326E-02
  4.7359509252866133E+01    2.4013197470349849E-03    4.7359509252866133E+01    2.9069587104963837E-02
  4.7516588885545623E+01    2.3856068060555554E-03    4.7516588885545623E+01    2.8974918435734978E-02
  4.7673668518225114E+01    2.3700471460719680E-03    4.7673668518225114E+01    2.8880859731059624E-02
  4.7830748150904597E+01    2.3546387855568128E-03    4.7830748150904597E+01    2.8787405160077360E-02
  4.7987827783584088E+01    2.3393797748078385E-03    4.7987827783584088E+01    2.8694548965417448E-02
  4.8144907416263578E+01    2.3242681953383137E-03    4.8144907416263578E+01    2.8602285462054441E-02
  4.8301987048943069E+01    2.3093021592809240E-03    4.8301987048943069E+01    2.8510609036184811E-02
  4.8459066681622559E+01    2.2944798088048754E-03    4.8459066681622559E+01    2.8419514144124403E-02
  4.8616146314302050E+01    2.2797993155458628E-03    4.8616146314302050E+01    2.8328995311225992E-02
  4.8773225946981540E+01    2.2652588800485861E-03    4.8773225946981540E+01    2.8239047130816743E-02
  4.8930305579661031E+01    2.2508567312214929E-03    4.8930305579661031E+01    2.8149664263155020E-02
  4.9087385212340514E+01    2.2365911258034575E-03    4.9087385212340514E+01    2.8060841434406208E-02
  4.9244464845020005E+01    2.2224603478420766E-03    4.9244464845020005E+01    2.7972573435637096E-02
  4.9401544477699495E+01    2.2084627081833232E-03    4.9401544477699495E+01    2.7884855121828485E-02
  4.9558624110378986E+01    2.1945965439722488E-03    4.9558624110378986E+01    2.7797681410905616E-02
  4.9715703743058477E+01    2.1808602181644836E-03    4.9715703743058477E+01    2.7711047282786009E-02
  4.9872783375737967E+01    2.1672521190482580E-03    4.9872783375737967E+01    2.7624947778444441E-02
  5.0029863008417458E+01    2.1537706597766931E-03    5.0029863008417458E+01    2.7539377998994634E-02
  5.0186942641096948E+01    2.1404142779101053E-03    5.0186942641096948E+01    2.7454333104787326E-02
  5.0344022273776432E+01    2.1271814349680873E-03    5.0344022273776432E+01    2.7369808314524388E-02
  5.0501101906455922E+01    2.1140706159911197E-03    5.0501101906455922E+01    2.7285798904388696E-02
  5.0658181539135413E+01    2.1010803291114932E-03    5.0658181539135413E+01    2.7202300207189369E-02
  5.0815261171814903E+01    2.0882091051333089E-03    5.0815261171814903E+01    2.7119307611522113E-02
  5.0972340804494394E+01    2.0754554971213371E-03    5.0972340804494394E+01    2.7036816560944334E-02
  5.1129420437173884E+01    2.0628180799985340E-03    5.1129420437173884E+01    2.6954822553164743E-02
  5.1286500069853375E+01    2.0502954501519927E-03    5.1286500069853375E+01    2.6873321139247112E-02
  5.1443579702532865E+01    2.0378862250471433E-03    5.1443579702532865E+01    2.6792307922827972E-02
  5.1600659335212349E+01    2.0255890428499909E-03    5.1600659335212349E+01    2.6711778559347921E-02
  5.1757738967891839E+01    2.0134025620572138E-03    5.1757738967891839E+01    2.6631728755296250E-02
  5.1914818600571330E+01    2.0013254611339340E-03    5.1914818600571330E+01    2.6552154267468667E-02
  5.2071898233250820E+01    1.9893564381589669E-03    5.2071898233250820E+01    2.6473050902237869E-02
  5.2228977865930311E+01    1.9774942104773918E-03    5.2228977865930311E+01    2.6394414514836612E-02
  5.2386057498609802E+01    1.9657375143602601E-03    5.2386057498609802E+01    2.6316241008653121E-02
  5.2543137131289292E+01    1.9540851046712790E-03    5.2543137131289292E+01    2.6238526334538617E-02
  5.2700216763968783E+01    1.9425357545403070E-03    5.2700216763968783E+01    2.6161266490126588E-02
  5.2857296396648266E+01    1.9310882550435031E-03    5.2857296396648266E+01    2.6084457519163703E-02
  5.3014376029327757E+01    1.9197414148899739E-03    5.3014376029327757E+01    2.6008095510852116E-02
  5.3171455662007247E+01    1.9084940601147742E-03    5.3171455662007247E+01    2.5932176599202869E-02
  5.3328535294686738E+01    1.8973450337781070E-03    5.3328535294686738E+01    2.5856696962400227E-02
  5.3485614927366228E+01    1.8862931956705852E-03    5.3485614927366228E+01    2.5781652822176794E-02
  5.3642694560045719E+01    1.8753374220244164E-03    5.3642694560045719E+01    2.5707040443199016E-02
  5.3799774192725209E+01    1.8644766052303729E-03    5.3799774192725209E+01    2.5632856132463092E-02
  5.3956853825404700E+01    1.8537096535604155E-03    5.3956853825404700E+01    2.5559096238700958E-02
  5.4113933458084183E+01    1.8430354908958481E-03    5.4113933458084183E+01    2.5485757151796126E-02
  5.4271013090763674E+01    1.8324530564608659E-03    5.4271013090763674E+01    2.5412835302209315E-02
  5.4428092723443164E+01    1.8219613045613924E-03    5.4428092723443164E+01    2.5340327160413567E-02
  5.4585172356122655E+01    1.8115592043290670E-03    5.4585172356122655E+01    2.5268229236338719E-02
  5.4742251988802145E+01    1.8012457394702842E-03    5.4742251988802145E+01    2.5196538078825038E-02
  5.4899331621481636E+01    1.7910199080201582E-03    5.4899331621481636E+01    2.5125250275085869E-02
  5.5056411254161127E+01    1.7808807221013148E-03    5.5056411254161127E+01    2.5054362450179078E-02
  5.5213490886840617E+01    1.7708272076873905E-03    5.5213490886840617E+01    2.4983871266487188E-02
  5.5370570519520101E+01    1.7608584043711465E-03    5.5370570519520101E+01    2.4913773423205939E-02
  5.5527650152199591E+01    1.7509733651370825E-03    5.5527650152199591E+01    2.4844065655841276E-02
  5.5684729784879082E+01    1.7411711561384675E-03    5.5684729784879082E+01    2.4774744735714414E-02
  5.5841809417558572E+01    1.7314508564786695E-03    5.5841809417558572E+01    2.4705807469475000E-02
  5.5998889050238063E+01    1.7218115579967091E-03    5.5998889050238063E+01    2.4637250698622090E-02
  5.6155968682917553E+01    1.7122523650569311E-03    5.6155968682917553E+01    2.4569071299032873E-02
  5.6313048315597044E+01    1.7027723943427121E-03    5.6313048315597044E+01    2.4501266180499005E-02
  5.6470127948276534E+01    1.6933707746541089E-03    5.6470127948276534E+01    2.4433832286270316E-02
  5.6627207580956018E+01    1.6840466467093703E-03    5.6627207580956018E+01    2.4366766592605872E-02
  5.6784287213635508E+01    1.6747991629502208E-03    5.6784287213635508E+01    2.4300066108332168E-02
  5.6941366846314999E+01    1.6656274873508403E-03    5.6941366846314999E+01    2.4233727874408386E-02
  5.7098446478994489E+01    1.6565307952304553E-03    5.7098446478994489E+01    2.4167748963498534E-02
  5.7255526111673980E+01    1.6475082730694689E-03    5.7255526111673980E+01    2.4102126479550359E-02
  5.7412605744353471E+01    1.6385591183290503E-03    5.7412605744353471E+01    2.4036857557380956E-02
  5.7569685377032961E+01    1.6296825392741068E-03    5.7569685377032961E+01    2.3971939362268827E-02
  5.7726765009712452E+01    1.6208777547995767E-03    5.7726765009712452E+01    2.3907369089552447E-02
  5.7883844642391935E+01    1.6121439942599605E-03    5.7883844642391935E+01    2.3843143964235054E-02
  5.8040924275071426E+01    1.6034804973020251E-03    5.8040924275071426E+01    2.3779261240595654E-02
  5.8198003907750916E+01    1.5948865137006226E-03    5.8198003907750916E+01    2.3715718201806086E-02
  5.8355083540430407E+01    1.5863613031975421E-03    5.8355083540430407E+01    2.3652512159554058E-02
  5.8512163173109897E+01    1.5779041353433450E-03    5.8512163173109897E+01    2.3589640453672026E-02
  5.8669242805789388E+01    1.5695142893421116E-03    5.8669242805789388E+01    2.3527100451771820E-02
  5.8826322438468878E+01    1.5611910538990443E-03    5.8826322438468878E+01    2.3464889548884919E-02
  5.8983402071148369E+01    1.5529337270708623E-03    5.8983402071148369E+01    2.3403005167108273E-02
  5.9140481703827852E+01    1.5447416161189335E-03    5.9140481703827852E+01    2.3341444755255569E-02
  5.9297561336507343E+01    1.5366140373650847E-03    5.9297561336507343E+01    2.3280205788513832E-02
  5.9454640969186833E+01    1.5285503160500371E-03    5.9454640969186833E+01    2.3219285768105311E-02
  5.9611720601866324E+01    1.5205497861944073E-03    5.9611720601866324E+01    2.3158682220954484E-02
  5.9768800234545814E+01    1.5126117904622266E-03    5.9768800234545814E+01    2.3098392699360169E-02
  5.9925879867225305E+01    1.5047356800269253E-03    5.9925879867225305E+01    2.3038414780672589E-02
  6.0082959499904796E+01    1.4969208144397265E-03    6.0082959499904796E+01    2.2978746066975368E-02
  6.0240039132584286E+01    1.4891665615004092E-03    6.0240039132584286E+01    2.2919384184772254E-02
  6.0397118765263770E+01    1.4814722971303838E-03    6.0397118765263770E+01    2.2860326784678676E-02
  6.0554198397943260E+01    1.4738374052480369E-03    6.0554198397943260E+01    2.2801571541117841E-02
  6.0711278030622751E+01    1.4662612776462970E-03    6.0711278030622751E+01    2.2743116152021455E-02
  6.0868357663302241E+01    1.4587433138723831E-03    6.0868357663302241E+01    2.2684958338534889E-02
  6.1025437295981732E+01    1.4512829211096780E-03    6.1025437295981732E+01    2.2627095844726771E-02
  6.1182516928661222E+01    1.4438795140616992E-03    6.1182516928661222E+01    2.2569526437302888E-02
  6.1339596561340713E+01    1.4365325148381141E-03    6.1339596561340713E+01    2.2512247905324339E-02
  6.1496676194020203E+01    1.4292413528427636E-03    6.1496676194020203E+01    2.2455258059929893E-02
  6.1653755826699687E+01    1.4220054646636514E-03    6.1653755826699687E+01    2.2398554734062423E-02
  6.1810835459379177E+01    1.4148242939648608E-03    6.1810835459379177E+01    2.2342135782199381E-02
  6.1967915092058668E+01    1.4076972913803631E-03    6.1967915092058668E+01    2.2285999080087267E-02
  6.2124994724738158E+01    1.4006239144096729E-03    6.2124994724738158E+01    2.2230142524479978E-02
  6.2282074357417649E+01    1.3936036273153236E-03    6.2282074357417649E+01    2.2174564032880970E-02
  6.2439153990097140E+01    1.3866359010221146E-03    6.2439153990097140E+01    2.2119261543289245E-02
  6.2596233622776630E+01    1.3797202130181104E-03    6.2596233622776630E+01    2.2064233013948990E-02
  6.2753313255456121E+01    1.3728560472573421E-03    6.2753313255456121E+01    2.2009476423102879E-02
  6.2910392888135604E+01    1.3660428940641897E-03    6.2910392888135604E+01    2.1954989768748979E-02
  6.3067472520815095E+01    1.3592802500394015E-03    6.3067472520815095E+01    2.1900771068401100E-02
  6.3224552153494585E+01    1.3525676179677326E-03    6.3224552153494585E+01    2.1846818358852729E-02
  6.3381631786174076E+01    1.3459045067271535E-03    6.3381631786174076E+01    2.1793129695944255E-02
  6.3538711418853566E+01    1.3392904311996150E-03    6.3538711418853566E+01    2.1739703154333601E-02
  6.3695791051533057E+01    1.3327249121833262E-03    6.3695791051533057E+01    2.1686536827270123E-02
  6.3852870684212547E+01    1.3262074763065251E-03    6.3852870684212547E+01    2.1633628826371768E-02
  6.4009950316892031E+01    1.3197376559427078E-03    6.4009950316892031E+01    2.1580977281405400E-02
  6.4167029949571528E+01    1.3133149891272893E-03    6.4167029949571528E+01    2.1528580340070238E-02
  6.4324109582251012E+01    1.3069390194756737E-03    6.4324109582251012E+01    2.1476436167784430E-02
  6.4481189214930509E+01    1.3006092961026935E-03    6.4481189214930509E+01    2.1424542947474583E-02
  6.4638268847609993E+01    1.2943253735434087E-03    6.4638268847609993E+01    2.1372898879368336E-02
  6.4795348480289476E+01    1.2880868116752269E-03    6.4795348480289476E+01    2.1321502180789813E-02
  6.4952428112968974E+01    1.2818931756413251E-03    6.4952428112968974E+01    2.1270351085957966E-02
  6.5109507745648457E+01    1.2757440357753455E-03    6.5109507745648457E+01    2.1219443845787816E-02
  6.5266587378327955E+01    1.2696389675273447E-03    6.5266587378327955E+01    2.1168778727694359E-02
  6.5423667011007439E+01    1.2635775513909714E-03    6.5423667011007439E+01    2.1118354015399361E-02
  6.5580746643686936E+01    1.2575593728318432E-03    6.5580746643686936E+01    2.1068168008740708E-02
  6.5737826276366420E+01    1.2515840222171149E-03    6.5737826276366420E+01    2.1018219023484528E-02
  6.5894905909045917E+01    1.2456510947461931E-03    6.5894905909045917E+01    2.0968505391139848E-02
  6.6051985541725401E+01    1.2397601903826041E-03    6.6051985541725401E+01    2.0919025458775886E-02
  6.6209065174404884E+01    1.2339109137869649E-03    6.6209065174404884E+01    2.0869777588841783E-02
  6.6366144807084382E+01    1.2281028742510587E-03    6.6366144807084382E+01    2.0820760158988916E-02
  6.6523224439763865E+01    1.2223356856329826E-03    6.6523224439763865E+01    2.0771971561895620E-02
  6.6680304072443363E+01    1.2166089662933499E-03    6.6680304072443363E+01    2.0723410205094286E-02
  6.6837383705122846E+01    1.2109223390325313E-03    6.6837383705122846E+01    2.0675074510800896E-02
  6.6994463337802344E+01    1.2052754310289081E-03    6.6994463337802344E+01    2.0626962915746831E-02
  6.7151542970481827E+01    1.1996678737781301E-03    6.7151542970481827E+01    2.0579073871013036E-02
  6.7308622603161311E+01    1.1940993030333455E-03    6.7308622603161311E+01    2.0531405841866360E-02
  6.7465702235840808E+01    1.1885693587463991E-03    6.7465702235840808E+01    2.0483957307598211E-02
  6.7622781868520292E+01    1.1830776850099711E-03    6.7622781868520292E+01    2.0436726761365365E-02
  6.7779861501199790E+01    1.1776239300006403E-03    6.7779861501199790E+01    2.0389712710032881E-02
  6.7936941133879273E+01    1.1722077459228662E-03    6.7936941133879273E+01    2.0342913674019227E-02
  6.8094020766558771E+01    1.1668287889538506E-03    6.8094020766558771E+01    2.0296328187143407E-02
  6.8251100399238254E+01    1.1614867191892921E-03    6.8251100399238254E+01    2.0249954796474224E-02
  6.8408180031917752E+01    1.1561812005899856E-03    6.8408180031917752E+01    2.0203792062181487E-02
  6.8565259664597235E+01    1.1509119009292827E-03    6.8565259664597235E+01    2.0157838557389278E-02
  6.8722339297276719E+01    1.1456784917413707E-03    6.8722339297276719E+01    2.0112092868031128E-02
  6.8879418929956216E+01    1.1404806482703724E-03    6.8879418929956216E+01    2.0066553592707148E-02
  6.9036498562635700E+01    1.1353180494202493E-03    6.9036498562635700E+01    2.0021219342543084E-02
  6.9193578195315197E+01    1.1301903777054820E-03    6.9193578195315197E+01    1.9976088741051164E-02
  6.9350657827994681E+01    1.1250973192025353E-03    6.9350657827994681E+01    1.9931160423992900E-02
  6.9507737460674178E+01    1.1200385635020702E-03    6.9507737460674178E+01    1.9886433039243596E-02
  6.9664817093353662E+01    1.1150138036619102E-03    6.9664817093353662E+01    1.9841905246658714E-02
  6.9821896726033145E+01    1.1100227361607331E-03    6.9821896726033145E+01    1.9797575717941975E-02
  6.9978976358712643E+01    1.1050650608524855E-03    6.9978976358712643E+01    1.9753443136515177E-02
  7.0136055991392126E+01    1.1001404809215028E-03    7.0136055991392126E+01    1.9709506197389759E-02
  7.0293135624071624E+01    1.0952487028383206E-03    7.0293135624071624E+01    1.9665763607039987E-02
  7.0450215256751108E+01    1.0903894363161722E-03    7.0450215256751108E+01    1.9622214083277863E-02
  7.0607294889430605E+01    1.0855623942681491E-03    7.0607294889430605E+01    1.9578856355129591E-02
  7.0764374522110089E+01    1.0807672927650286E-03    7.0764374522110089E+01    1.9535689162713733E-02
  7.0921454154789586E+01    1.0760038509937361E-03    7.0921454154789586E+01    1.9492711257120838E-02
  7.1078533787469070E+01    1.0712717912164543E-03    7.1078533787469070E+01    1.9449921400294733E-02
  7.1235613420148553E+01    1.0665708387303462E-03    7.1235613420148553E+01    1.9407318364915278E-02
  7.1392693052828051E+01    1.0619007218278991E-03    7.1392693052828051E+01    1.9364900934282663E-02
  7.1549772685507534E+01    1.0572611717578667E-03    7.1549772685507534E+01    1.9322667902203185E-02
  7.1706852318187032E+01    1.0526519226868032E-03    7.1706852318187032E+01    1.9280618072876482E-02
  7.1863931950866515E+01    1.0480727116611830E-03    7.1863931950866515E+01    1.9238750260784233E-02
  7.2021011583546013E+01    1.0435232785700873E-03    7.2021011583546013E+01    1.9197063290580241E-02
  7.2178091216225496E+01    1.0390033661084571E-03    7.2178091216225496E+01    1.9155555996981988E-02
  7.2335170848904980E+01    1.0345127197408949E-03    7.2335170848904980E+01    1.9114227224663480E-02
  7.2492250481584477E+01    1.0300510876660115E-03    7.2492250481584477E+01    1.9073075828149509E-02
  7.2649330114263961E+01    1.0256182207813082E-03    7.2649330114263961E+01    1.9032100671711266E-02
  7.2806409746943459E+01    1.0212138726485771E-03    7.2806409746943459E+01    1.8991300629263227E-02
  7.2963489379622942E+01    1.0168377994598252E-03    7.2963489379622942E+01    1.8950674584261386E-02
  7.3120569012302440E+01    1.0124897600036990E-03    7.3120569012302440E+01    1.8910221429602719E-02
  7.3277648644981923E+01    1.0081695156324111E-03    7.3277648644981923E+01    1.8869940067525993E-02
  7.3434728277661421E+01    1.0038768302291538E-03    7.3434728277661421E+01    1.8829829409513707E-02
  7.3591807910340904E+01    9.9961147017599804E-04    7.3591807910340904E+01    1.8789888376195371E-02
  7.3748887543020388E+01    9.9537320432226172E-04    7.3748887543020388E+01    1.8750115897251930E-02
  7.3905967175699885E+01    9.9116180395334569E-04    7.3905967175699885E+01    1.8710510911321369E-02
  7.4063046808379369E+01    9.8697704276002880E-04    7.4063046808379369E+01    1.8671072365905570E-02
  7.4220126441058866E+01    9.8281869680820911E-04    7.4220126441058866E+01    1.8631799217278214E-02
  7.4377206073738350E+01    9.7868654450909177E-04    7.4377206073738350E+01    1.8592690430393945E-02
  7.4534285706417847E+01    9.7458036658980968E-04    7.4534285706417847E+01    1.8553744978798532E-02
  7.4691365339097331E+01    9.7049994606447296E-04    7.4691365339097331E+01    1.8514961844540257E-02
  7.4848444971776814E+01    9.6644506820563799E-04    7.4848444971776814E+01    1.8476340018082318E-02
  7.5005524604456312E+01    9.6241552051619253E-04    7.5005524604456312E+01    1.8437878498216327E-02
  7.5162604237135795E+01    9.5841109270164686E-04    7.5162604237135795E+01    1.8399576291976895E-02
  7.5319683869815293E+01    9.5443157664282328E-04    7.5319683869815293E+01    1.8361432414557219E-02
  7.5476763502494777E+01    9.5047676636894379E-04    7.5476763502494777E+01    1.8323445889225753E-02
  7.5633843135174274E+01    9.4654645803109974E-04    7.5633843135174274E+01    1.8285615747243831E-02
  7.5790922767853758E+01    9.4264044987610741E-04    7.5790922767853758E+01    1.8247941027784369E-02
  7.5948002400533255E+01    9.3875854222073385E-04    7.5948002400533255E+01    1.8210420777851469E-02
  7.6105082033212739E+01    9.3490053742629499E-04    7.6105082033212739E+01    1.8173054052201092E-02
  7.6262161665892222E+01    9.3106623987361395E-04    7.6262161665892222E+01    1.8135839913262584E-02
  7.6419241298571720E+01    9.2725545593833579E-04    7.6419241298571720E+01    1.8098777431061266E-02
  7.6576320931251203E+01    9.2346799396659704E-04    7.6576320931251203E+01    1.8061865683141866E-02
  7.6733400563930701E+01    9.1970366425103407E-04    7.6733400563930701E+01    1.8025103754492889E-02
  7.6890480196610184E+01    9.1596227900713726E-04    7.6890480196610184E+01    1.7988490737471961E-02
  7.7047559829289682E+01    9.1224365234993403E-04    7.7047559829289682E+01    1.7952025731731956E-02
  7.7204639461969165E+01    9.0854760027100619E-04    7.7204639461969165E+01    1.7915707844148126E-02
  7.7361719094648649E+01    9.0487394061582508E-04    7.7361719094648649E+01    1.7879536188745986E-02
  7.7518798727328146E+01    9.0122249306140846E-04    7.7518798727328146E+01    1.7843509886630152E-02
  7.7675878360007630E+01    8.9759307909429169E-04    7.7675878360007630E+01    1.7807628065913985E-02
  7.7832957992687128E+01    8.9398552198880193E-04    7.7832957992687128E+01    1.7771889861650049E-02
  7.7990037625366611E+01    8.9039964678564246E-04    7.7990037625366611E+01    1.7736294415761425E-02
  7.8147117258046109E+01    8.8683528027076860E-04    7.8147117258046109E+01    1.7700840876973854E-02
  7.8304196890725592E+01    8.8329225095456414E-04    7.8304196890725592E+01    1.7665528400748615E-02
  7.8461276523405090E+01    8.7977038905130017E-04    7.8461276523405090E+01    1.7630356149216236E-02
  7.8618356156084573E+01    8.7626952645888457E-04    7.8618356156084573E+01    1.7595323291111020E-02
  7.8775435788764057E+01    8.7278949673888625E-04    7.8775435788764057E+01    1.7560429001706256E-02
  7.8932515421443554E+01    8.6933013509683831E-04    7.8932515421443554E+01    1.7525672462750247E-02
  7.9089595054123038E+01    8.6589127836281276E-04    7.9089595054123038E+01    1.7491052862403076E-02
  7.9246674686802535E+01    8.6247276497225837E-04    7.9246674686802535E+01    1.7456569395174096E-02
  7.9403754319482019E+01    8.5907443494710680E-04    7.9403754319482019E+01    1.7422221261860167E-02
  7.9560833952161516E+01    8.5569612987713181E-04    7.9560833952161516E+01    1.7388007669484576E-02
  7.9717913584841000E+01    8.5233769290156912E-04    7.9717913584841000E+01    1.7353927831236717E-02
  7.9874993217520483E+01    8.4899896869098084E-04    7.9874993217520483E+01    1.7319980966412428E-02
  8.0032072850199981E+01    8.4567980342937143E-04    8.0032072850199981E+01    1.7286166300355003E-02
  8.0189152482879464E+01    8.4238004479654494E-04    8.0189152482879464E+01    1.7252483064396976E-02
  8.0346232115558962E+01    8.3909954195070084E-04    8.0346232115558962E+01    1.7218930495802445E-02
  8.0503311748238445E+01    8.3583814551126676E-04    8.0503311748238445E+01    1.7185507837710157E-02
  8.0660391380917943E+01    8.3259570754196132E-04    8.0660391380917943E+01    1.7152214339077210E-02
  8.0817471013597427E+01    8.2937208153408828E-04    8.0817471013597427E+01    1.7119049254623400E-02
  8.0974550646276924E+01    8.2616712239005116E-04    8.0974550646276924E+01    1.7086011844776188E-02
  8.1131630278956408E+01    8.2298068640709442E-04    8.1131630278956408E+01    1.7053101375616348E-02
  8.1288709911635891E+01    8.1981263126125752E-04    8.1288709911635891E+01    1.7020317118824169E-02
  8.1445789544315389E+01    8.1666281599154713E-04    8.1445789544315389E+01    1.6987658351626297E-02
  8.1602869176994872E+01    8.1353110098432066E-04    8.1602869176994872E+01    1.6955124356743199E-02
  8.1759948809674370E+01    8.1041734795787444E-04    8.1759948809674370E+01    1.6922714422337191E-02
  8.1917028442353853E+01    8.0732141994724251E-04    8.1917028442353853E+01    1.6890427841961063E-02
  8.2074108075033351E+01    8.0424318128919097E-04    8.2074108075033351E+01    1.6858263914507281E-02
  8.2231187707712834E+01    8.0118249760741740E-04    8.2231187707712834E+01    1.6826221944157779E-02
  8.2388267340392318E+01    7.9813923579794108E-04    8.2388267340392318E+01    1.6794301240334288E-02
  8.2545346973071815E+01    7.9511326401468909E-04    8.2545346973071815E+01    1.6762501117649237E-02
  8.2702426605751299E+01    7.9210445165527174E-04    8.2702426605751299E+01    1.6730820895857208E-02
  8.2859506238430797E+01    7.8911266934694356E-04    8.2859506238430797E+01    1.6699259899806917E-02
  8.3016585871110280E+01    7.8613778893275182E-04    8.3016585871110280E+01    1.6667817459393754E-02
  8.3173665503789778E+01    7.8317968345786295E-04    8.3173665503789778E+01    1.6636492909512815E-02
  8.3330745136469261E+01    7.8023822715607091E-04    8.3330745136469261E+01    1.6605285590012502E-02
  8.3487824769148759E+01    7.7731329543647950E-04    8.3487824769148759E+01    1.6574194845648600E-02
  8.3644904401828242E+01    7.7440476487036032E-04    8.3644904401828242E+01    1.6543220026038894E-02
  8.3801984034507726E+01    7.7151251317817934E-04    8.3801984034507726E+01    1.6512360485618244E-02
  8.3959063667187223E+01    7.6863641921679350E-04    8.3959063667187223E+01    1.6481615583594199E-02
  8.4116143299866707E+01    7.6577636296681374E-04    8.4116143299866707E+01    1.6450984683903082E-02
  8.4273222932546204E+01    7.6293222552012993E-04    8.4273222932546204E+01    1.6420467155166565E-02
  8.4430302565225688E+01    7.6010388906759823E-04    8.4430302565225688E+01    1.6390062370648693E-02
  8.4587382197905185E+01    7.5729123688688565E-04    8.4587382197905185E+01    1.6359769708213422E-02
  8.4744461830584669E+01    7.5449415333047384E-04    8.4744461830584669E+01    1.6329588550282582E-02
  8.4901541463264152E+01    7.5171252381381348E-04    8.4901541463264152E+01    1.6299518283794334E-02
  8.5058621095943650E+01    7.4894623480363238E-04    8.5058621095943650E+01    1.6269558300162041E-02
  8.5215700728623133E+01    7.4619517380639479E-04    8.5215700728623133E+01    1.6239707995233631E-02
  8.5372780361302631E+01    7.4345922935690383E-04    8.5372780361302631E+01    1.6209966769251349E-02
  8.5529859993982114E+01    7.4073829100705407E-04    8.5529859993982114E+01    1.6180334026812002E-02
  8.5686939626661612E+01    7.3803224931472307E-04    8.5686939626661612E+01    1.6150809176827569E-02
  8.5844019259341096E+01    7.3534099583280805E-04    8.5844019259341096E+01    1.6121391632486333E-02
  8.6001098892020593E+01    7.3266442309839709E-04    8.6001098892020593E+01    1.6092080811214285E-02
  8.6158178524700077E+01    7.3000242462208250E-04    8.6158178524700077E+01    1.6062876134637125E-02
  8.6315258157379560E+01    7.2735489487740453E-04    8.6315258157379560E+01    1.6033777028542497E-02
  8.6472337790059058E+01    7.2472172929043132E-04    8.6472337790059058E+01    1.6004782922842749E-02
  8.6629417422738541E+01    7.2210282422946915E-04    8.6629417422738541E+01    1.5975893251538049E-02
  8.6786497055418039E+01    7.1949807699490107E-04    8.6786497055418039E+01    1.5947107452679885E-02
  8.6943576688097522E+01    7.1690738580915494E-04    8.6943576688097522E+01    1.5918424968334972E-02
  8.7100656320777020E+01    7.1433064980679518E-04    8.7100656320777020E+01    1.5889845244549533E-02
  8.7257735953456503E+01    7.1176776902474035E-04    8.7257735953456503E+01    1.5861367731313983E-02
  8.7414815586135987E+01    7.0921864439260022E-04    8.7414815586135987E+01    1.5832991882527930E-02
  8.7571895218815484E+01    7.0668317772313617E-04    8.7571895218815484E+01    1.5804717155965618E-02
  8.7728974851494968E+01    7.0416127170283831E-04    8.7728974851494968E+01    1.5776543013241710E-02
  8.7886054484174466E+01    7.0165282988261942E-04    8.7886054484174466E+01    1.5748468919777388E-02
  8.8043134116853949E+01    6.9915775666862657E-04    8.8043134116853949E+01    1.5720494344766880E-02
  8.8200213749533447E+01    6.9667595731316234E-04    8.8200213749533447E+01    1.5692618761144288E-02
  8.8357293382212930E+01    6.9420733790572311E-04    8.8357293382212930E+01    1.5664841645550806E-02
  8.8514373014892428E+01    6.9175180536414289E-04    8.8514373014892428E+01    1.5637162478302220E-02
  8.8671452647571911E+01    6.8930926742585027E-04    8.8671452647571911E+01    1.5609580743356829E-02
  8.8828532280251395E+01    6.8687963263923001E-04    8.8828532280251395E+01    1.5582095928283633E-02
  8.8985611912930892E+01    6.8446281035509178E-04    8.8985611912930892E+01    1.5554707524230877E-02
  8.9142691545610376E+01    6.8205871071824373E-04    8.9142691545610376E+01    1.5527415025894949E-02
