                       w                      Re11                         w                      Im11
  4.4532075864635317E+01    3.3959000000000002E-04    4.4532075864635317E+01    8.2245900000000004E-03
  4.4689155497314808E+01    3.3723999999999999E-04    4.4689155497314808E+01    8.1959800000000003E-03
  4.4846235129994298E+01    3.3492000000000000E-04    4.4846235129994298E+01    8.1675600000000008E-03
  4.5003314762673789E+01    3.3262000000000000E-04    4.5003314762673789E+01    8.1393500000000001E-03
  4.5160394395353279E+01    3.3033999999999998E-04    4.5160394395353279E+01    8.1113200000000000E-03
  4.5317474028032763E+01    3.2809000000000001E-04    4.5317474028032763E+01    8.0834900000000005E-03
  4.5474553660712253E+01    3.2585999999999997E-04    4.5474553660712253E+01    8.0558499999999998E-03
  4.5631633293391744E+01    3.2364999999999998E-04    4.5631633293391744E+01    8.0283899999999998E-03
  4.5788712926071234E+01    3.2145999999999997E-04    4.5788712926071234E+01    8.0011200000000005E-03
  4.5945792558750725E+01    3.1930000000000001E-04    4.5945792558750725E+01    7.9740300000000000E-03
  4.6102872191430215E+01    3.1715999999999998E-04    4.6102872191430215E+01    7.9471300000000002E-03
  4.6259951824109706E+01    3.1503999999999999E-04    4.6259951824109706E+01    7.9204099999999993E-03
  4.6417031456789196E+01    3.1294000000000000E-04    4.6417031456789196E+01    7.8938600000000008E-03
  4.6574111089468680E+01    3.1085999999999999E-04    4.6574111089468680E+01    7.8674899999999996E-03
  4.6731190722148170E+01    3.0880000000000002E-04    4.6731190722148170E+01    7.8413000000000007E-03
  4.6888270354827661E+01    3.0676000000000000E-04    4.6888270354827661E+01    7.8152699999999992E-03
  4.7045349987507151E+01    3.0474000000000001E-04    4.7045349987507151E+01    7.7894200000000000E-03
  4.7202429620186642E+01    3.0275000000000001E-04    4.7202429620186642E+01    7.7637399999999999E-03
  4.7359509252866133E+01    3.0077000000000001E-04    4.7359509252866133E+01    7.7382299999999996E-03
  4.7516588885545623E+01    2.9880999999999999E-04    4.7516588885545623E+01    7.7128800000000001E-03
  4.7673668518225114E+01    2.9687000000000002E-04    4.7673668518225114E+01    7.6876999999999996E-03
  4.7830748150904597E+01    2.9494999999999999E-04    4.7830748150904597E+01    7.6626799999999998E-03
  4.7987827783584088E+01    2.9304000000000000E-04    4.7987827783584088E+01    7.6378300000000000E-03
  4.8144907416263578E+01    2.9116000000000000E-04    4.8144907416263578E+01    7.6131300000000001E-03
  4.8301987048943069E+01    2.8928999999999999E-04    4.8301987048943069E+01    7.5885900000000001E-03
  4.8459066681622559E+01    2.8744000000000003E-04    4.8459066681622559E+01    7.5642100000000000E-03
  4.8616146314302050E+01    2.8561000000000000E-04    4.8616146314302050E+01    7.5399799999999999E-03
  4.8773225946981540E+01    2.8380000000000001E-04    4.8773225946981540E+01    7.5159099999999998E-03
  4.8930305579661031E+01    2.8200000000000002E-04    4.8930305579661031E+01    7.4919899999999996E-03
  4.9087385212340514E+01    2.8022000000000002E-04    4.9087385212340514E+01    7.4682300000000002E-03
  4.9244464845020005E+01    2.7846000000000001E-04    4.9244464845020005E+01    7.4446099999999999E-03
  4.9401544477699495E+01    2.7671000000000000E-04    4.9401544477699495E+01    7.4211399999999997E-03
  4.9558624110378986E+01    2.7498000000000003E-04    4.9558624110378986E+01    7.3978100000000003E-03
  4.9715703743058477E+01    2.7326999999999999E-04    4.9715703743058477E+01    7.3746400000000000E-03
  4.9872783375737967E+01    2.7157000000000000E-04    4.9872783375737967E+01    7.3515999999999998E-03
  5.0029863008417458E+01    2.6988000000000001E-04    5.0029863008417458E+01    7.3287100000000004E-03
  5.0186942641096948E+01    2.6822000000000000E-04    5.0186942641096948E+01    7.3059600000000002E-03
  5.0344022273776432E+01    2.6656999999999999E-04    5.0344022273776432E+01    7.2833600000000000E-03
  5.0501101906455922E+01    2.6493000000000003E-04    5.0501101906455922E+01    7.2608899999999999E-03
  5.0658181539135413E+01    2.6331000000000000E-04    5.0658181539135413E+01    7.2385499999999998E-03
  5.0815261171814903E+01    2.6170000000000002E-04    5.0815261171814903E+01    7.2163599999999998E-03
  5.0972340804494394E+01    2.6010999999999997E-04    5.0972340804494394E+01    7.1942999999999998E-03
  5.1129420437173884E+01    2.5852999999999998E-04    5.1129420437173884E+01    7.1723700000000000E-03
  5.1286500069853375E+01    2.5696999999999997E-04    5.1286500069853375E+01    7.1505800000000001E-03
  5.1443579702532865E+01    2.5542000000000002E-04    5.1443579702532865E+01    7.1289099999999996E-03
  5.1600659335212349E+01    2.5388000000000000E-04    5.1600659335212349E+01    7.1073799999999999E-03
  5.1757738967891839E+01    2.5235999999999998E-04    5.1757738967891839E+01    7.0859800000000004E-03
  5.1914818600571330E+01    2.5085000000000000E-04    5.1914818600571330E+01    7.0647000000000001E-03
  5.2071898233250820E+01    2.4936000000000001E-04    5.2071898233250820E+01    7.0435599999999999E-03
  5.2228977865930311E+01    2.4788000000000002E-04    5.2228977865930311E+01    7.0225299999999999E-03
  5.2386057498609802E+01    2.4641000000000002E-04    5.2386057498609802E+01    7.0016399999999999E-03
  5.2543137131289292E+01    2.4495000000000002E-04    5.2543137131289292E+01    6.9808600000000002E-03
  5.2700216763968783E+01    2.4351000000000000E-04    5.2700216763968783E+01    6.9602099999999997E-03
  5.2857296396648266E+01    2.4208000000000001E-04    5.2857296396648266E+01    6.9396800000000002E-03
  5.3014376029327757E+01    2.4065999999999999E-04    5.3014376029327757E+01    6.9192699999999999E-03
  5.3171455662007247E+01    2.3926000000000001E-04    5.3171455662007247E+01    6.8989799999999999E-03
  5.3328535294686738E+01    2.3786000000000000E-04    5.3328535294686738E+01    6.8788100000000000E-03
  5.3485614927366228E+01    2.3648000000000001E-04    5.3485614927366228E+01    6.8587500000000003E-03
  5.3642694560045719E+01    2.3512000000000001E-04    5.3642694560045719E+01    6.8388099999999999E-03
  5.3799774192725209E+01    2.3376000000000001E-04    5.3799774192725209E+01    6.8189899999999996E-03
  5.3956853825404700E+01    2.3241000000000001E-04    5.3956853825404700E+01    6.7992800000000004E-03
  5.4113933458084183E+01    2.3107999999999999E-04    5.4113933458084183E+01    6.7796799999999997E-03
  5.4271013090763674E+01    2.2976000000000000E-04    5.4271013090763674E+01    6.7602000000000001E-03
  5.4428092723443164E+01    2.2845000000000000E-04    5.4428092723443164E+01    6.7408299999999997E-03
  5.4585172356122655E+01    2.2714999999999999E-04    5.4585172356122655E+01    6.7215599999999997E-03
  5.4742251988802145E+01    2.2586000000000001E-04    5.4742251988802145E+01    6.7024099999999998E-03
  5.4899331621481636E+01    2.2457999999999999E-04    5.4899331621481636E+01    6.6833700000000001E-03
  5.5056411254161127E+01    2.2331000000000000E-04    5.5056411254161127E+01    6.6644299999999998E-03
  5.5213490886840617E+01    2.2206000000000000E-04    5.5213490886840617E+01    6.6455999999999998E-03
  5.5370570519520101E+01    2.2080999999999999E-04    5.5370570519520101E+01    6.6268700000000000E-03
  5.5527650152199591E+01    2.1956999999999999E-04    5.5527650152199591E+01    6.6082500000000004E-03
  5.5684729784879082E+01    2.1834999999999999E-04    5.5684729784879082E+01    6.5897400000000002E-03
  5.5841809417558572E+01    2.1713000000000000E-04    5.5841809417558572E+01    6.5713300000000002E-03
  5.5998889050238063E+01    2.1593000000000000E-04    5.5998889050238063E+01    6.5530199999999997E-03
  5.6155968682917553E+01    2.1473000000000000E-04    5.6155968682917553E+01    6.5348100000000003E-03
  5.6313048315597044E+01    2.1354999999999999E-04    5.6313048315597044E+01    6.5167000000000003E-03
  5.6470127948276534E+01    2.1237000000000000E-04    5.6470127948276534E+01    6.4986899999999997E-03
  5.6627207580956018E+01    2.1121000000000001E-04    5.6627207580956018E+01    6.4807800000000002E-03
  5.6784287213635508E+01    2.1005000000000001E-04    5.6784287213635508E+01    6.4629700000000002E-03
  5.6941366846314999E+01    2.0890000000000001E-04    5.6941366846314999E+01    6.4452499999999996E-03
  5.7098446478994489E+01    2.0777000000000000E-04    5.7098446478994489E+01    6.4276400000000001E-03
  5.7255526111673980E+01    2.0663999999999999E-04    5.7255526111673980E+01    6.4101100000000001E-03
  5.7412605744353471E+01    2.0552000000000000E-04    5.7412605744353471E+01    6.3926900000000004E-03
  5.7569685377032961E+01    2.0441000000000000E-04    5.7569685377032961E+01    6.3753500000000001E-03
  5.7726765009712452E+01    2.0331000000000000E-04    5.7726765009712452E+01    6.3581200000000001E-03
  5.7883844642391935E+01    2.0222000000000000E-04    5.7883844642391935E+01    6.3409699999999996E-03
  5.8040924275071426E+01    2.0112999999999999E-04    5.8040924275071426E+01    6.3239100000000003E-03
  5.8198003907750916E+01    2.0006000000000001E-04    5.8198003907750916E+01    6.3069500000000004E-03
  5.8355083540430407E+01    1.9898999999999999E-04    5.8355083540430407E+01    6.2900800000000000E-03
  5.8512163173109897E+01    1.9793000000000000E-04    5.8512163173109897E+01    6.2732899999999999E-03
  5.8669242805789388E+01    1.9688000000000000E-04    5.8669242805789388E+01    6.2566000000000002E-03
  5.8826322438468878E+01    1.9584000000000000E-04    5.8826322438468878E+01    6.2399899999999999E-03
  5.8983402071148369E+01    1.9481000000000001E-04    5.8983402071148369E+01    6.2234800000000000E-03
  5.9140481703827852E+01    1.9379000000000000E-04    5.9140481703827852E+01    6.2070399999999996E-03
  5.9297561336507343E+01    1.9277000000000001E-04    5.9297561336507343E+01    6.1907000000000004E-03
  5.9454640969186833E+01    1.9175999999999999E-04    5.9454640969186833E+01    6.1744399999999998E-03
  5.9611720601866324E+01    1.9076000000000000E-04    5.9611720601866324E+01    6.1582700000000004E-03
  5.9768800234545814E+01    1.8976999999999999E-04    5.9768800234545814E+01    6.1421799999999997E-03
  5.9925879867225305E+01    1.8877999999999999E-04    5.9925879867225305E+01    6.1261700000000002E-03
  6.0082959499904796E+01    1.8780000000000001E-04    6.0082959499904796E+01    6.1102500000000002E-03
  6.0240039132584286E+01    1.8683000000000000E-04    6.0240039132584286E+01    6.0944099999999998E-03
  6.0397118765263770E+01    1.8587000000000001E-04    6.0397118765263770E+01    6.0786499999999997E-03
  6.0554198397943260E+01    1.8492000000000001E-04    6.0554198397943260E+01    6.0629700000000000E-03
  6.0711278030622751E+01    1.8396999999999999E-04    6.0711278030622751E+01    6.0473699999999998E-03
  6.0868357663302241E+01    1.8302999999999999E-04    6.0868357663302241E+01    6.0318500000000001E-03
  6.1025437295981732E+01    1.8209000000000001E-04    6.1025437295981732E+01    6.0164099999999998E-03
  6.1182516928661222E+01    1.8117000000000000E-04    6.1182516928661222E+01    6.0010500000000000E-03
  6.1339596561340713E+01    1.8024999999999999E-04    6.1339596561340713E+01    5.9857699999999996E-03
  6.1496676194020203E+01    1.7934000000000000E-04    6.1496676194020203E+01    5.9705599999999998E-03
  6.1653755826699687E+01    1.7843000000000001E-04    6.1653755826699687E+01    5.9554400000000002E-03
  6.1810835459379177E+01    1.7752999999999999E-04    6.1810835459379177E+01    5.9403900000000003E-03
  6.1967915092058668E+01    1.7663999999999999E-04    6.1967915092058668E+01    5.9254099999999999E-03
  6.2124994724738158E+01    1.7574999999999999E-04    6.2124994724738158E+01    5.9105099999999999E-03
  6.2282074357417649E+01    1.7487000000000001E-04    6.2282074357417649E+01    5.8956800000000004E-03
  6.2439153990097140E+01    1.7400000000000000E-04    6.2439153990097140E+01    5.8809300000000004E-03
  6.2596233622776630E+01    1.7314000000000001E-04    6.2596233622776630E+01    5.8662499999999999E-03
  6.2753313255456121E+01    1.7228000000000000E-04    6.2753313255456121E+01    5.8516400000000000E-03
  6.2910392888135604E+01    1.7143000000000000E-04    6.2910392888135604E+01    5.8371100000000004E-03
  6.3067472520815095E+01    1.7058000000000001E-04    6.3067472520815095E+01    5.8226500000000004E-03
  6.3224552153494585E+01    1.6974000000000001E-04    6.3224552153494585E+01    5.8082600000000000E-03
  6.3381631786174076E+01    1.6890000000000001E-04    6.3381631786174076E+01    5.7939400000000000E-03
  6.3538711418853566E+01    1.6808000000000000E-04    6.3538711418853566E+01    5.7796899999999997E-03
  6.3695791051533057E+01    1.6725000000000000E-04    6.3695791051533057E+01    5.7655099999999997E-03
  6.3852870684212547E+01    1.6644000000000001E-04    6.3852870684212547E+01    5.7514000000000003E-03
  6.4009950316892031E+01    1.6563000000000000E-04    6.4009950316892031E+01    5.7373600000000004E-03
  6.4167029949571528E+01    1.6482000000000001E-04    6.4167029949571528E+01    5.7233800000000001E-03
  6.4324109582251012E+01    1.6403000000000001E-04    6.4324109582251012E+01    5.7094800000000003E-03
  6.4481189214930509E+01    1.6322999999999999E-04    6.4481189214930509E+01    5.6956400000000001E-03
  6.4638268847609993E+01    1.6244999999999999E-04    6.4638268847609993E+01    5.6818700000000003E-03
  6.4795348480289476E+01    1.6166999999999999E-04    6.4795348480289476E+01    5.6681600000000002E-03
  6.4952428112968974E+01    1.6089000000000001E-04    6.4952428112968974E+01    5.6545199999999997E-03
  6.5109507745648457E+01    1.6012000000000001E-04    6.5109507745648457E+01    5.6409499999999996E-03
  6.5266587378327955E+01    1.5935999999999999E-04    6.5266587378327955E+01    5.6274400000000000E-03
  6.5423667011007439E+01    1.5860000000000001E-04    6.5423667011007439E+01    5.6139900000000001E-03
  6.5580746643686936E+01    1.5783999999999999E-04    6.5580746643686936E+01    5.6006099999999998E-03
  6.5737826276366420E+01    1.5709000000000000E-04    6.5737826276366420E+01    5.5872900000000000E-03
  6.5894905909045917E+01    1.5635000000000001E-04    6.5894905909045917E+01    5.5740399999999997E-03
  6.6051985541725401E+01    1.5561000000000001E-04    6.6051985541725401E+01    5.5608500000000000E-03
  6.6209065174404884E+01    1.5488000000000001E-04    6.6209065174404884E+01    5.5477199999999999E-03
  6.6366144807084382E+01    1.5415000000000001E-04    6.6366144807084382E+01    5.5346500000000003E-03
  6.6523224439763865E+01    1.5343000000000000E-04    6.6523224439763865E+01    5.5216400000000004E-03
  6.6680304072443363E+01    1.5270999999999999E-04    6.6680304072443363E+01    5.5086900000000001E-03
  6.6837383705122846E+01    1.5200000000000001E-04    6.6837383705122846E+01    5.4958100000000003E-03
  6.6994463337802344E+01    1.5129999999999999E-04    6.6994463337802344E+01    5.4829800000000001E-03
  6.7151542970481827E+01    1.5059000000000001E-04    6.7151542970481827E+01    5.4702199999999996E-03
  6.7308622603161311E+01    1.4990000000000001E-04    6.7308622603161311E+01    5.4575099999999996E-03
  6.7465702235840808E+01    1.4919999999999999E-04    6.7465702235840808E+01    5.4448600000000002E-03
  6.7622781868520292E+01    1.4851999999999999E-04    6.7622781868520292E+01    5.4322700000000003E-03
  6.7779861501199790E+01    1.4783000000000000E-04    6.7779861501199790E+01    5.4197400000000001E-03
  6.7936941133879273E+01    1.4715000000000000E-04    6.7936941133879273E+01    5.4072699999999996E-03
  6.8094020766558771E+01    1.4647999999999999E-04    6.8094020766558771E+01    5.3948499999999996E-03
  6.8251100399238254E+01    1.4580999999999999E-04    6.8251100399238254E+01    5.3824900000000002E-03
  6.8408180031917752E+01    1.4515000000000000E-04    6.8408180031917752E+01    5.3701799999999996E-03
  6.8565259664597235E+01    1.4448999999999999E-04    6.8565259664597235E+01    5.3579400000000003E-03
  6.8722339297276719E+01    1.4383000000000001E-04    6.8722339297276719E+01    5.3457399999999999E-03
  6.8879418929956216E+01    1.4317999999999999E-04    6.8879418929956216E+01    5.3336099999999999E-03
  6.9036498562635700E+01    1.4253000000000001E-04    6.9036498562635700E+01    5.3215199999999997E-03
  6.9193578195315197E+01    1.4189000000000001E-04    6.9193578195315197E+01    5.3095000000000000E-03
  6.9350657827994681E+01    1.4124999999999999E-04    6.9350657827994681E+01    5.2975200000000000E-03
  6.9507737460674178E+01    1.4061999999999999E-04    6.9507737460674178E+01    5.2855999999999997E-03
  6.9664817093353662E+01    1.3998999999999999E-04    6.9664817093353662E+01    5.2737399999999999E-03
  6.9821896726033145E+01    1.3935999999999999E-04    6.9821896726033145E+01    5.2619199999999998E-03
  6.9978976358712643E+01    1.3873999999999999E-04    6.9978976358712643E+01    5.2501600000000002E-03
  7.0136055991392126E+01    1.3812000000000001E-04    7.0136055991392126E+01    5.2384500000000004E-03
  7.0293135624071624E+01    1.3751000000000000E-04    7.0293135624071624E+01    5.2268000000000002E-03
  7.0450215256751108E+01    1.3689999999999999E-04    7.0450215256751108E+01    5.2151899999999998E-03
  7.0607294889430605E+01    1.3630000000000001E-04    7.0607294889430605E+01    5.2036399999999998E-03
  7.0764374522110089E+01    1.3569999999999999E-04    7.0764374522110089E+01    5.1921399999999996E-03
  7.0921454154789586E+01    1.3510000000000000E-04    7.0921454154789586E+01    5.1806899999999999E-03
  7.1078533787469070E+01    1.3451000000000001E-04    7.1078533787469070E+01    5.1692800000000001E-03
  7.1235613420148553E+01    1.3391999999999999E-04    7.1235613420148553E+01    5.1579299999999998E-03
  7.1392693052828051E+01    1.3333000000000000E-04    7.1392693052828051E+01    5.1466300000000001E-03
  7.1549772685507534E+01    1.3275000000000000E-04    7.1549772685507534E+01    5.1353800000000002E-03
  7.1706852318187032E+01    1.3217000000000000E-04    7.1706852318187032E+01    5.1241699999999999E-03
  7.1863931950866515E+01    1.3160000000000000E-04    7.1863931950866515E+01    5.1130200000000002E-03
  7.2021011583546013E+01    1.3103000000000000E-04    7.2021011583546013E+01    5.1019100000000003E-03
  7.2178091216225496E+01    1.3045999999999999E-04    7.2178091216225496E+01    5.0908500000000001E-03
  7.2335170848904980E+01    1.2990000000000001E-04    7.2335170848904980E+01    5.0798400000000004E-03
  7.2492250481584477E+01    1.2934000000000001E-04    7.2492250481584477E+01    5.0688799999999996E-03
  7.2649330114263961E+01    1.2878999999999999E-04    7.2649330114263961E+01    5.0579600000000002E-03
  7.2806409746943459E+01    1.2823000000000001E-04    7.2806409746943459E+01    5.0470899999999997E-03
  7.2963489379622942E+01    1.2768999999999999E-04    7.2963489379622942E+01    5.0362699999999998E-03
  7.3120569012302440E+01    1.2714000000000001E-04    7.3120569012302440E+01    5.0254999999999996E-03
  7.3277648644981923E+01    1.2659999999999999E-04    7.3277648644981923E+01    5.0147600000000001E-03
  7.3434728277661421E+01    1.2606000000000000E-04    7.3434728277661421E+01    5.0040800000000002E-03
  7.3591807910340904E+01    1.2553000000000000E-04    7.3591807910340904E+01    4.9934400000000000E-03
  7.3748887543020388E+01    1.2500000000000000E-04    7.3748887543020388E+01    4.9828499999999996E-03
  7.3905967175699885E+01    1.2447000000000001E-04    7.3905967175699885E+01    4.9722999999999998E-03
  7.4063046808379369E+01    1.2394000000000001E-04    7.4063046808379369E+01    4.9617899999999998E-03
  7.4220126441058866E+01    1.2342000000000001E-04    7.4220126441058866E+01    4.9513300000000003E-03
  7.4377206073738350E+01    1.2290000000000001E-04    7.4377206073738350E+01    4.9409099999999997E-03
  7.4534285706417847E+01    1.2239000000000000E-04    7.4534285706417847E+01    4.9305399999999997E-03
  7.4691365339097331E+01    1.2188000000000001E-04    7.4691365339097331E+01    4.9202100000000004E-03
  7.4848444971776814E+01    1.2137000000000000E-04    7.4848444971776814E+01    4.9099199999999999E-03
  7.5005524604456312E+01    1.2086000000000000E-04    7.5005524604456312E+01    4.8996800000000000E-03
  7.5162604237135795E+01    1.2036000000000001E-04    7.5162604237135795E+01    4.8894699999999999E-03
  7.5319683869815293E+01    1.1985999999999999E-04    7.5319683869815293E+01    4.8793200000000004E-03
  7.5476763502494777E+01    1.1937000000000000E-04    7.5476763502494777E+01    4.8691999999999997E-03
  7.5633843135174274E+01    1.1887000000000001E-04    7.5633843135174274E+01    4.8591199999999998E-03
  7.5790922767853758E+01    1.1839000000000000E-04    7.5790922767853758E+01    4.8490900000000003E-03
  7.5948002400533255E+01    1.1790000000000001E-04    7.5948002400533255E+01    4.8390999999999998E-03
  7.6105082033212739E+01    1.1741000000000000E-04    7.6105082033212739E+01    4.8291400000000000E-03
  7.6262161665892222E+01    1.1692999999999999E-04    7.6262161665892222E+01    4.8192299999999999E-03
  7.6419241298571720E+01    1.1646000000000001E-04    7.6419241298571720E+01    4.8093600000000004E-03
  7.6576320931251203E+01    1.1598000000000000E-04    7.6576320931251203E+01    4.7995299999999998E-03
  7.6733400563930701E+01    1.1551000000000000E-04    7.6733400563930701E+01    4.7897399999999998E-03
  7.6890480196610184E+01    1.1504000000000000E-04    7.6890480196610184E+01    4.7799899999999996E-03
  7.7047559829289682E+01    1.1457000000000000E-04    7.7047559829289682E+01    4.7702800000000000E-03
  7.7204639461969165E+01    1.1411000000000000E-04    7.7204639461969165E+01    4.7606100000000002E-03
  7.7361719094648649E+01    1.1365000000000000E-04    7.7361719094648649E+01    4.7509800000000001E-03
  7.7518798727328146E+01    1.1319000000000001E-04    7.7518798727328146E+01    4.7413899999999998E-03
  7.7675878360007630E+01    1.1273999999999999E-04    7.7675878360007630E+01    4.7318300000000002E-03
  7.7832957992687128E+01    1.1228000000000000E-04    7.7832957992687128E+01    4.7223100000000004E-03
  7.7990037625366611E+01    1.1184000000000000E-04    7.7990037625366611E+01    4.7128400000000003E-03
  7.8147117258046109E+01    1.1139000000000000E-04    7.8147117258046109E+01    4.7033999999999999E-03
  7.8304196890725592E+01    1.1094000000000001E-04    7.8304196890725592E+01    4.6939900000000003E-03
  7.8461276523405090E+01    1.1050000000000000E-04    7.8461276523405090E+01    4.6846300000000004E-03
  7.8618356156084573E+01    1.1006000000000000E-04    7.8618356156084573E+01    4.6753000000000003E-03
  7.8775435788764057E+01    1.0963000000000001E-04    7.8775435788764057E+01    4.6660099999999999E-03
  7.8932515421443554E+01    1.0919000000000000E-04    7.8932515421443554E+01    4.6567500000000003E-03
  7.9089595054123038E+01    1.0876000000000000E-04    7.9089595054123038E+01    4.6475400000000004E-03
  7.9246674686802535E+01    1.0833000000000000E-04    7.9246674686802535E+01    4.6383500000000003E-03
  7.9403754319482019E+01    1.0791000000000000E-04    7.9403754319482019E+01    4.6292099999999999E-03
  7.9560833952161516E+01    1.0747999999999999E-04    7.9560833952161516E+01    4.6201000000000002E-03
  7.9717913584841000E+01    1.0705999999999999E-04    7.9717913584841000E+01    4.6110300000000003E-03
  7.9874993217520483E+01    1.0664000000000000E-04    7.9874993217520483E+01    4.6019900000000002E-03
  8.0032072850199981E+01    1.0623000000000000E-04    8.0032072850199981E+01    4.5929899999999999E-03
  8.0189152482879464E+01    1.0581000000000001E-04    8.0189152482879464E+01    4.5840200000000003E-03
  8.0346232115558962E+01    1.0540000000000000E-04    8.0346232115558962E+01    4.5750900000000004E-03
  8.0503311748238445E+01    1.0499000000000000E-04    8.0503311748238445E+01    4.5661900000000004E-03
  8.0660391380917943E+01    1.0459000000000000E-04    8.0660391380917943E+01    4.5573200000000001E-03
  8.0817471013597427E+01    1.0418000000000000E-04    8.0817471013597427E+01    4.5484899999999997E-03
  8.0974550646276924E+01    1.0378000000000000E-04    8.0974550646276924E+01    4.5396999999999998E-03
  8.1131630278956408E+01    1.0338000000000000E-04    8.1131630278956408E+01    4.5309399999999998E-03
  8.1288709911635891E+01    1.0298000000000001E-04    8.1288709911635891E+01    4.5222099999999996E-03
  8.1445789544315389E+01    1.0259000000000001E-04    8.1445789544315389E+01    4.5135200000000000E-03
  8.1602869176994872E+01    1.0219000000000000E-04    8.1602869176994872E+01    4.5048600000000003E-03
  8.1759948809674370E+01    1.0179999999999999E-04    8.1759948809674370E+01    4.4962300000000004E-03
  8.1917028442353853E+01    1.0142000000000000E-04    8.1917028442353853E+01    4.4876300000000003E-03
  8.2074108075033351E+01    1.0103000000000000E-04    8.2074108075033351E+01    4.4790699999999999E-03
  8.2231187707712834E+01    1.0064999999999999E-04    8.2231187707712834E+01    4.4705400000000003E-03
  8.2388267340392318E+01    1.0026000000000001E-04    8.2388267340392318E+01    4.4620399999999996E-03
  8.2545346973071815E+01    9.9879999999999999E-05    8.2545346973071815E+01    4.4535800000000004E-03
  8.2702426605751299E+01    9.9510000000000001E-05    8.2702426605751299E+01    4.4451500000000001E-03
  8.2859506238430797E+01    9.9129999999999994E-05    8.2859506238430797E+01    4.4367499999999997E-03
  8.3016585871110280E+01    9.8759999999999996E-05    8.3016585871110280E+01    4.4283800000000000E-03
  8.3173665503789778E+01    9.8389999999999998E-05    8.3173665503789778E+01    4.4200400000000001E-03
  8.3330745136469261E+01    9.8020000000000000E-05    8.3330745136469261E+01    4.4117300000000000E-03
  8.3487824769148759E+01    9.7650000000000002E-05    8.3487824769148759E+01    4.4034599999999997E-03
  8.3644904401828242E+01    9.7289999999999999E-05    8.3644904401828242E+01    4.3952100000000001E-03
  8.3801984034507726E+01    9.6920000000000000E-05    8.3801984034507726E+01    4.3870000000000003E-03
  8.3959063667187223E+01    9.6559999999999997E-05    8.3959063667187223E+01    4.3788100000000003E-03
  8.4116143299866707E+01    9.6199999999999994E-05    8.4116143299866707E+01    4.3706600000000002E-03
  8.4273222932546204E+01    9.5849999999999999E-05    8.4273222932546204E+01    4.3625399999999998E-03
  8.4430302565225688E+01    9.5489999999999995E-05    8.4430302565225688E+01    4.3544500000000002E-03
  8.4587382197905185E+01    9.5140000000000001E-05    8.4587382197905185E+01    4.3463800000000004E-03
  8.4744461830584669E+01    9.4790000000000006E-05    8.4744461830584669E+01    4.3383500000000004E-03
  8.4901541463264152E+01    9.4439999999999997E-05    8.4901541463264152E+01    4.3303500000000002E-03
  8.5058621095943650E+01    9.4090000000000002E-05    8.5058621095943650E+01    4.3223799999999998E-03
  8.5215700728623133E+01    9.3750000000000002E-05    8.5215700728623133E+01    4.3144300000000002E-03
  8.5372780361302631E+01    9.3399999999999993E-05    8.5372780361302631E+01    4.3065200000000003E-03
  8.5529859993982114E+01    9.3059999999999993E-05    8.5529859993982114E+01    4.2986300000000003E-03
  8.5686939626661612E+01    9.2720000000000007E-05    8.5686939626661612E+01    4.2907700000000002E-03
  8.5844019259341096E+01    9.2390000000000001E-05    8.5844019259341096E+01    4.2829399999999998E-03
  8.6001098892020593E+01    9.2050000000000001E-05    8.6001098892020593E+01    4.2751400000000002E-03
  8.6158178524700077E+01    9.1719999999999996E-05    8.6158178524700077E+01    4.2673700000000004E-03
  8.6315258157379560E+01    9.1379999999999996E-05    8.6315258157379560E+01    4.2596300000000004E-03
  8.6472337790059058E+01    9.1050000000000004E-05    8.6472337790059058E+01    4.2519100000000002E-03
  8.6629417422738541E+01    9.0729999999999994E-05    8.6629417422738541E+01    4.2442199999999999E-03
  8.6786497055418039E+01    9.0400000000000002E-05    8.6786497055418039E+01    4.2365600000000003E-03
  8.6943576688097522E+01    9.0069999999999997E-05    8.6943576688097522E+01    4.2289299999999997E-03
  8.7100656320777020E+01    8.9750000000000000E-05    8.7100656320777020E+01    4.2213199999999998E-03
  8.7257735953456503E+01    8.9430000000000003E-05    8.7257735953456503E+01    4.2137399999999997E-03
  8.7414815586135987E+01    8.9110000000000006E-05    8.7414815586135987E+01    4.2061900000000003E-03
  8.7571895218815484E+01    8.8789999999999995E-05    8.7571895218815484E+01    4.1986699999999998E-03
  8.7728974851494968E+01    8.8469999999999998E-05    8.7728974851494968E+01    4.1911700000000001E-03
  8.7886054484174466E+01    8.8159999999999996E-05    8.7886054484174466E+01    4.1837000000000003E-03
  8.8043134116853949E+01    8.7849999999999994E-05    8.8043134116853949E+01    4.1762600000000002E-03
  8.8200213749533447E+01    8.7529999999999997E-05    8.8200213749533447E+01    4.1688400000000000E-03
  8.8357293382212930E+01    8.7219999999999995E-05    8.8357293382212930E+01    4.1614499999999997E-03
  8.8514373014892428E+01    8.6920000000000001E-05    8.8514373014892428E+01    4.1540800000000001E-03
  8.8671452647571911E+01    8.6609999999999999E-05    8.8671452647571911E+01    4.1467400000000003E-03
  8.8828532280251395E+01    8.6310000000000005E-05    8.8828532280251395E+01    4.1394300000000004E-03
  8.8985611912930892E+01    8.6000000000000003E-05    8.8985611912930892E+01    4.1321400000000003E-03
  8.9142691545610376E+01    8.5699999999999996E-05    8.9142691545610376E+01    4.1248800000000000E-03
