                       w                      Re11                         w                      Im11
  1.6886060513045138E+01    1.8543529999999999E-02    1.6886060513045138E+01    7.8015479999999998E-02
  1.7043140145724628E+01    1.8228580000000001E-02    1.7043140145724628E+01    7.7381640000000002E-02
  1.7200219778404119E+01    1.7921389999999999E-02    1.7200219778404119E+01    7.6757329999999999E-02
  1.7357299411083606E+01    1.7621720000000000E-02    1.7357299411083606E+01    7.6142349999999998E-02
  1.7514379043763096E+01    1.7329319999999999E-02    1.7514379043763096E+01    7.5536519999999996E-02
  1.7671458676442587E+01    1.7043969999999999E-02    1.7671458676442587E+01    7.4939649999999997E-02
  1.7828538309122077E+01    1.6765459999999999E-02    1.7828538309122077E+01    7.4351550000000002E-02
  1.7985617941801564E+01    1.6493560000000001E-02    1.7985617941801564E+01    7.3772060000000000E-02
  1.8142697574481055E+01    1.6228079999999999E-02    1.8142697574481055E+01    7.3200989999999994E-02
  1.8299777207160545E+01    1.5968810000000000E-02    1.8299777207160545E+01    7.2638159999999993E-02
  1.8456856839840036E+01    1.5715590000000002E-02    1.8456856839840036E+01    7.2083439999999999E-02
  1.8613936472519523E+01    1.5468210000000000E-02    1.8613936472519523E+01    7.1536649999999993E-02
  1.8771016105199013E+01    1.5226500000000000E-02    1.8771016105199013E+01    7.0997619999999997E-02
  1.8928095737878504E+01    1.4990300000000000E-02    1.8928095737878504E+01    7.0466219999999996E-02
  1.9085175370557995E+01    1.4759440000000000E-02    1.9085175370557995E+01    6.9942279999999996E-02
  1.9242255003237482E+01    1.4533770000000000E-02    1.9242255003237482E+01    6.9425660000000000E-02
  1.9399334635916972E+01    1.4313140000000000E-02    1.9399334635916972E+01    6.8916220000000000E-02
  1.9556414268596463E+01    1.4097390000000000E-02    1.9556414268596463E+01    6.8413829999999995E-02
  1.9713493901275953E+01    1.3886390000000000E-02    1.9713493901275953E+01    6.7918339999999994E-02
  1.9870573533955440E+01    1.3680009999999999E-02    1.9870573533955440E+01    6.7429619999999996E-02
  2.0027653166634931E+01    1.3478110000000000E-02    2.0027653166634931E+01    6.6947540000000000E-02
  2.0184732799314421E+01    1.3280560000000000E-02    2.0184732799314421E+01    6.6471970000000005E-02
  2.0341812431993912E+01    1.3087250000000000E-02    2.0341812431993912E+01    6.6002790000000006E-02
  2.0498892064673399E+01    1.2898059999999999E-02    2.0498892064673399E+01    6.5539879999999995E-02
  2.0655971697352889E+01    1.2712869999999999E-02    2.0655971697352889E+01    6.5083119999999994E-02
  2.0813051330032380E+01    1.2531570000000001E-02    2.0813051330032380E+01    6.4632400000000007E-02
  2.0970130962711870E+01    1.2354060000000000E-02    2.0970130962711870E+01    6.4187599999999997E-02
  2.1127210595391357E+01    1.2180220000000000E-02    2.1127210595391357E+01    6.3748620000000006E-02
  2.1284290228070848E+01    1.2009970000000000E-02    2.1284290228070848E+01    6.3315339999999998E-02
  2.1441369860750338E+01    1.1843210000000000E-02    2.1441369860750338E+01    6.2887659999999998E-02
  2.1598449493429829E+01    1.1679840000000000E-02    2.1598449493429829E+01    6.2465479999999997E-02
  2.1755529126109316E+01    1.1519770000000000E-02    2.1755529126109316E+01    6.2048689999999997E-02
  2.1912608758788807E+01    1.1362930000000000E-02    2.1912608758788807E+01    6.1637209999999998E-02
  2.2069688391468297E+01    1.1209210000000001E-02    2.2069688391468297E+01    6.1230910000000000E-02
  2.2226768024147788E+01    1.1058540000000000E-02    2.2226768024147788E+01    6.0829740000000000E-02
  2.2383847656827275E+01    1.0910850000000000E-02    2.2383847656827275E+01    6.0433590000000002E-02
  2.2540927289506765E+01    1.0766049999999999E-02    2.2540927289506765E+01    6.0042369999999998E-02
  2.2698006922186256E+01    1.0624079999999999E-02    2.2698006922186256E+01    5.9655979999999997E-02
  2.2855086554865746E+01    1.0484850000000000E-02    2.2855086554865746E+01    5.9274359999999998E-02
  2.3012166187545233E+01    1.0348300000000000E-02    2.3012166187545233E+01    5.8897400000000003E-02
  2.3169245820224724E+01    1.0214370000000000E-02    2.3169245820224724E+01    5.8525040000000000E-02
  2.3326325452904214E+01    1.0082990000000000E-02    2.3326325452904214E+01    5.8157180000000003E-02
  2.3483405085583705E+01    9.9540900000000005E-03    2.3483405085583705E+01    5.7793760000000000E-02
  2.3640484718263192E+01    9.8276100000000005E-03    2.3640484718263192E+01    5.7434699999999998E-02
  2.3797564350942682E+01    9.7034900000000004E-03    2.3797564350942682E+01    5.7079909999999998E-02
  2.3954643983622173E+01    9.5816800000000004E-03    2.3954643983622173E+01    5.6729330000000001E-02
  2.4111723616301663E+01    9.4621199999999992E-03    2.4111723616301663E+01    5.6382889999999998E-02
  2.4268803248981150E+01    9.3447600000000006E-03    2.4268803248981150E+01    5.6040510000000002E-02
  2.4425882881660641E+01    9.2295299999999997E-03    2.4425882881660641E+01    5.5702130000000002E-02
  2.4582962514340132E+01    9.1164000000000002E-03    2.4582962514340132E+01    5.5367689999999997E-02
  2.4740042147019622E+01    9.0053100000000007E-03    2.4740042147019622E+01    5.5037099999999999E-02
  2.4897121779699109E+01    8.8962099999999999E-03    2.4897121779699109E+01    5.4710320000000000E-02
  2.5054201412378600E+01    8.7890599999999996E-03    2.5054201412378600E+01    5.4387280000000003E-02
  2.5211281045058090E+01    8.6838100000000001E-03    2.5211281045058090E+01    5.4067909999999997E-02
  2.5368360677737581E+01    8.5804200000000001E-03    2.5368360677737581E+01    5.3752160000000000E-02
  2.5525440310417068E+01    8.4788399999999996E-03    2.5525440310417068E+01    5.3439960000000002E-02
  2.5682519943096558E+01    8.3790400000000008E-03    2.5682519943096558E+01    5.3131270000000001E-02
  2.5839599575776049E+01    8.2809600000000004E-03    2.5839599575776049E+01    5.2826010000000000E-02
  2.5996679208455539E+01    8.1845800000000003E-03    2.5996679208455539E+01    5.2524149999999999E-02
  2.6153758841135026E+01    8.0898600000000008E-03    2.6153758841135026E+01    5.2225609999999999E-02
  2.6310838473814517E+01    7.9967400000000004E-03    2.6310838473814517E+01    5.1930360000000002E-02
  2.6467918106494007E+01    7.9052299999999992E-03    2.6467918106494007E+01    5.1638330000000003E-02
  2.6624997739173498E+01    7.8152399999999993E-03    2.6624997739173498E+01    5.1349480000000003E-02
  2.6782077371852985E+01    7.7267700000000000E-03    2.6782077371852985E+01    5.1063749999999998E-02
  2.6939157004532476E+01    7.6397699999999997E-03    2.6939157004532476E+01    5.0781109999999997E-02
  2.7096236637211966E+01    7.5542200000000004E-03    2.7096236637211966E+01    5.0501490000000003E-02
  2.7253316269891457E+01    7.4700900000000004E-03    2.7253316269891457E+01    5.0224850000000001E-02
  2.7410395902570944E+01    7.3873400000000001E-03    2.7410395902570944E+01    4.9951139999999998E-02
  2.7567475535250434E+01    7.3059400000000004E-03    2.7567475535250434E+01    4.9680330000000002E-02
  2.7724555167929925E+01    7.2258699999999997E-03    2.7724555167929925E+01    4.9412369999999997E-02
  2.7881634800609415E+01    7.1470900000000000E-03    2.7881634800609415E+01    4.9147209999999997E-02
  2.8038714433288902E+01    7.0695799999999998E-03    2.8038714433288902E+01    4.8884810000000001E-02
  2.8195794065968393E+01    6.9933199999999999E-03    2.8195794065968393E+01    4.8625130000000003E-02
  2.8352873698647883E+01    6.9182699999999998E-03    2.8352873698647883E+01    4.8368120000000001E-02
  2.8509953331327374E+01    6.8444100000000004E-03    2.8509953331327374E+01    4.8113759999999998E-02
  2.8667032964006861E+01    6.7717100000000002E-03    2.8667032964006861E+01    4.7861990000000000E-02
  2.8824112596686351E+01    6.7001600000000001E-03    2.8824112596686351E+01    4.7612780000000000E-02
  2.8981192229365842E+01    6.6297200000000004E-03    2.8981192229365842E+01    4.7366100000000001E-02
  2.9138271862045332E+01    6.5603800000000002E-03    2.9138271862045332E+01    4.7121900000000001E-02
  2.9295351494724819E+01    6.4921099999999997E-03    2.9295351494724819E+01    4.6880150000000002E-02
  2.9452431127404310E+01    6.4248899999999999E-03    2.9452431127404310E+01    4.6640809999999998E-02
  2.9609510760083801E+01    6.3587100000000001E-03    2.9609510760083801E+01    4.6403840000000002E-02
  2.9766590392763291E+01    6.2935300000000003E-03    2.9766590392763291E+01    4.6169229999999999E-02
  2.9923670025442778E+01    6.2293299999999999E-03    2.9923670025442778E+01    4.5936919999999999E-02
  3.0080749658122269E+01    6.1661099999999998E-03    3.0080749658122269E+01    4.5706879999999998E-02
  3.0237829290801759E+01    6.1038400000000001E-03    3.0237829290801759E+01    4.5479090000000000E-02
  3.0394908923481250E+01    6.0425000000000001E-03    3.0394908923481250E+01    4.5253509999999997E-02
  3.0551988556160737E+01    5.9820699999999999E-03    3.0551988556160737E+01    4.5030120000000000E-02
  3.0709068188840227E+01    5.9225399999999996E-03    3.0709068188840227E+01    4.4808870000000001E-02
  3.0866147821519718E+01    5.8638800000000001E-03    3.0866147821519718E+01    4.4589740000000003E-02
  3.1023227454199208E+01    5.8060799999999999E-03    3.1023227454199208E+01    4.4372700000000001E-02
  3.1180307086878695E+01    5.7491299999999999E-03    3.1180307086878695E+01    4.4157719999999998E-02
  3.1337386719558186E+01    5.6930000000000001E-03    3.1337386719558186E+01    4.3944770000000001E-02
  3.1494466352237676E+01    5.6376899999999999E-03    3.1494466352237676E+01    4.3733830000000001E-02
  3.1651545984917167E+01    5.5831700000000001E-03    3.1651545984917167E+01    4.3524859999999999E-02
  3.1808625617596654E+01    5.5294300000000001E-03    3.1808625617596654E+01    4.3317849999999998E-02
  3.1965705250276145E+01    5.4764599999999998E-03    3.1965705250276145E+01    4.3112749999999998E-02
  3.2122784882955635E+01    5.4242400000000003E-03    3.2122784882955635E+01    4.2909559999999999E-02
  3.2279864515635126E+01    5.3727499999999999E-03    3.2279864515635126E+01    4.2708230000000000E-02
  3.2436944148314616E+01    5.3219900000000004E-03    3.2436944148314616E+01    4.2508749999999998E-02
  3.2594023780994107E+01    5.2719500000000001E-03    3.2594023780994107E+01    4.2311090000000003E-02
  3.2751103413673590E+01    5.2226000000000000E-03    3.2751103413673590E+01    4.2115210000000000E-02
  3.2908183046353081E+01    5.1739300000000002E-03    3.2908183046353081E+01    4.1921119999999999E-02
  3.3065262679032571E+01    5.1259399999999998E-03    3.3065262679032571E+01    4.1728780000000000E-02
  3.3222342311712062E+01    5.0786000000000000E-03    3.3222342311712062E+01    4.1538169999999999E-02
  3.3379421944391552E+01    5.0319199999999996E-03    3.3379421944391552E+01    4.1349249999999997E-02
  3.3536501577071043E+01    4.9858699999999999E-03    3.3536501577071043E+01    4.1162020000000001E-02
  3.3693581209750533E+01    4.9404499999999999E-03    3.3693581209750533E+01    4.0976449999999998E-02
  3.3850660842430024E+01    4.8956399999999997E-03    3.3850660842430024E+01    4.0792509999999997E-02
  3.4007740475109507E+01    4.8514300000000003E-03    3.4007740475109507E+01    4.0610199999999999E-02
  3.4164820107788998E+01    4.8078100000000000E-03    3.4164820107788998E+01    4.0429470000000002E-02
  3.4321899740468488E+01    4.7647799999999997E-03    3.4321899740468488E+01    4.0250319999999999E-02
  3.4478979373147979E+01    4.7223200000000003E-03    3.4478979373147979E+01    4.0072730000000001E-02
  3.4636059005827470E+01    4.6804200000000002E-03    3.4636059005827470E+01    3.9896670000000002E-02
  3.4793138638506960E+01    4.6390700000000003E-03    3.4793138638506960E+01    3.9722130000000001E-02
  3.4950218271186451E+01    4.5982599999999998E-03    3.4950218271186451E+01    3.9549080000000000E-02
  3.5107297903865941E+01    4.5579899999999996E-03    3.5107297903865941E+01    3.9377519999999999E-02
  3.5264377536545425E+01    4.5182299999999998E-03    3.5264377536545425E+01    3.9207409999999998E-02
  3.5421457169224915E+01    4.4790000000000003E-03    3.5421457169224915E+01    3.9038740000000002E-02
  3.5578536801904406E+01    4.4402699999999996E-03    3.5578536801904406E+01    3.8871490000000002E-02
  3.5735616434583896E+01    4.4020300000000004E-03    3.5735616434583896E+01    3.8705650000000001E-02
  3.5892696067263387E+01    4.3642899999999998E-03    3.5892696067263387E+01    3.8541199999999998E-02
  3.6049775699942877E+01    4.3270200000000000E-03    3.6049775699942877E+01    3.8378120000000002E-02
  3.6206855332622368E+01    4.2902299999999999E-03    3.6206855332622368E+01    3.8216390000000003E-02
  3.6363934965301858E+01    4.2538999999999997E-03    3.6363934965301858E+01    3.8056000000000000E-02
  3.6521014597981342E+01    4.2180300000000002E-03    3.6521014597981342E+01    3.7896930000000002E-02
  3.6678094230660832E+01    4.1826099999999998E-03    3.6678094230660832E+01    3.7739160000000001E-02
  3.6835173863340323E+01    4.1476300000000002E-03    3.6835173863340323E+01    3.7582690000000002E-02
  3.6992253496019813E+01    4.1130899999999998E-03    3.6992253496019813E+01    3.7427490000000001E-02
  3.7149333128699304E+01    4.0789800000000003E-03    3.7149333128699304E+01    3.7273550000000003E-02
  3.7306412761378795E+01    4.0452800000000001E-03    3.7306412761378795E+01    3.7120849999999997E-02
  3.7463492394058285E+01    4.0119999999999999E-03    3.7463492394058285E+01    3.6969380000000003E-02
  3.7620572026737776E+01    3.9791200000000001E-03    3.7620572026737776E+01    3.6819119999999997E-02
  3.7777651659417259E+01    3.9466400000000004E-03    3.7777651659417259E+01    3.6670069999999999E-02
  3.7934731292096750E+01    3.9145600000000001E-03    3.7934731292096750E+01    3.6522199999999998E-02
  3.8091810924776240E+01    3.8828600000000001E-03    3.8091810924776240E+01    3.6375499999999998E-02
  3.8248890557455731E+01    3.8515500000000000E-03    3.8248890557455731E+01    3.6229959999999999E-02
  3.8405970190135221E+01    3.8206099999999999E-03    3.8405970190135221E+01    3.6085560000000003E-02
  3.8563049822814712E+01    3.7900400000000002E-03    3.8563049822814712E+01    3.5942300000000003E-02
  3.8720129455494202E+01    3.7598300000000000E-03    3.8720129455494202E+01    3.5800159999999998E-02
  3.8877209088173693E+01    3.7299899999999999E-03    3.8877209088173693E+01    3.5659120000000002E-02
  3.9034288720853176E+01    3.7004899999999999E-03    3.9034288720853176E+01    3.5519170000000003E-02
  3.9191368353532667E+01    3.6713399999999999E-03    3.9191368353532667E+01    3.5380300000000003E-02
  3.9348447986212157E+01    3.6425300000000002E-03    3.9348447986212157E+01    3.5242500000000003E-02
  3.9505527618891648E+01    3.6140600000000001E-03    3.9505527618891648E+01    3.5105760000000000E-02
  3.9662607251571139E+01    3.5859199999999998E-03    3.9662607251571139E+01    3.4970059999999997E-02
  3.9819686884250629E+01    3.5580999999999998E-03    3.9819686884250629E+01    3.4835400000000002E-02
  3.9976766516930120E+01    3.5306100000000000E-03    3.9976766516930120E+01    3.4701750000000003E-02
  4.0133846149609610E+01    3.5034300000000001E-03    4.0133846149609610E+01    3.4569120000000002E-02
  4.0290925782289094E+01    3.4765600000000001E-03    4.0290925782289094E+01    3.4437479999999999E-02
  4.0448005414968584E+01    3.4499999999999999E-03    4.0448005414968584E+01    3.4306830000000003E-02
  4.0605085047648075E+01    3.4237400000000002E-03    4.0605085047648075E+01    3.4177150000000003E-02
  4.0762164680327565E+01    3.3977800000000000E-03    4.0762164680327565E+01    3.4048439999999999E-02
  4.0919244313007056E+01    3.3721100000000002E-03    4.0919244313007056E+01    3.3920690000000003E-02
  4.1076323945686546E+01    3.3467300000000000E-03    4.1076323945686546E+01    3.3793879999999998E-02
  4.1233403578366037E+01    3.3216299999999999E-03    4.1233403578366037E+01    3.3667999999999997E-02
  4.1390483211045527E+01    3.2968199999999998E-03    4.1390483211045527E+01    3.3543049999999998E-02
  4.1547562843725011E+01    3.2722799999999998E-03    4.1547562843725011E+01    3.3419009999999999E-02
  4.1704642476404501E+01    3.2480100000000000E-03    4.1704642476404501E+01    3.3295869999999998E-02
  4.1861722109083992E+01    3.2239999999999999E-03    4.1861722109083992E+01    3.3173630000000003E-02
  4.2018801741763482E+01    3.2002699999999999E-03    4.2018801741763482E+01    3.3052270000000002E-02
  4.2175881374442973E+01    3.1767900000000001E-03    4.2175881374442973E+01    3.2931790000000002E-02
  4.2332961007122464E+01    3.1535700000000001E-03    4.2332961007122464E+01    3.2812170000000002E-02
  4.2490040639801954E+01    3.1305999999999999E-03    4.2490040639801954E+01    3.2693409999999999E-02
  4.2647120272481445E+01    3.1078799999999999E-03    4.2647120272481445E+01    3.2575500000000000E-02
  4.2804199905160928E+01    3.0854099999999998E-03    4.2804199905160928E+01    3.2458420000000002E-02
  4.2961279537840419E+01    3.0631700000000000E-03    4.2961279537840419E+01    3.2342179999999998E-02
  4.3118359170519909E+01    3.0411800000000001E-03    4.3118359170519909E+01    3.2226760000000000E-02
  4.3275438803199400E+01    3.0194200000000001E-03    4.3275438803199400E+01    3.2112149999999999E-02
  4.3432518435878890E+01    2.9978900000000000E-03    4.3432518435878890E+01    3.1998340000000000E-02
  4.3589598068558381E+01    2.9765899999999999E-03    4.3589598068558381E+01    3.1885330000000003E-02
  4.3746677701237871E+01    2.9555200000000001E-03    4.3746677701237871E+01    3.1773099999999999E-02
  4.3903757333917362E+01    2.9346699999999999E-03    4.3903757333917362E+01    3.1661660000000001E-02
  4.4060836966596845E+01    2.9140400000000001E-03    4.4060836966596845E+01    3.1550990000000001E-02
  4.4217916599276336E+01    2.8936200000000000E-03    4.4217916599276336E+01    3.1441080000000003E-02
  4.4374996231955826E+01    2.8734199999999998E-03    4.4374996231955826E+01    3.1331919999999999E-02
  4.4532075864635317E+01    2.8534200000000002E-03    4.4532075864635317E+01    3.1223520000000001E-02
  4.4689155497314808E+01    2.8336400000000001E-03    4.4689155497314808E+01    3.1115850000000000E-02
