                       w                      Re11                         w                      Im11
  6.8329640215577996E+00    5.2038729193887683E-03    6.8329640215577996E+00    4.1943168943471491E-02
  6.9900436542372901E+00    4.9933668095667799E-03    6.9900436542372901E+00    4.1070760650929239E-02
  7.1471232869167789E+00    4.7949841038752413E-03    7.1471232869167789E+00    4.0232705569088076E-02
  7.3042029195962694E+00    4.6078426099696989E-03    7.3042029195962694E+00    3.9427076300719593E-02
  7.4612825522757582E+00    4.4311358841094169E-03    7.4612825522757582E+00    3.8652082911495377E-02
  7.6183621849552488E+00    4.2641259186630047E-03    7.6183621849552488E+00    3.7906061187591988E-02
  7.7754418176347375E+00    4.1061365902012705E-03    7.7754418176347375E+00    3.7187462055780357E-02
  7.9325214503142281E+00    3.9565477871427697E-03    7.9325214503142281E+00    3.6494842034642282E-02
  8.0896010829937168E+00    3.8147901439878271E-03    8.0896010829937168E+00    3.5826854602485407E-02
  8.2466807156732074E+00    3.6803403167033409E-03    8.2466807156732074E+00    3.5182242381943243E-02
  8.4037603483526961E+00    3.5527167407462847E-03    8.4037603483526961E+00    3.4559830053583457E-02
  8.5608399810321867E+00    3.4314758195233388E-03    8.5608399810321867E+00    3.3958517921453386E-02
  8.7179196137116755E+00    3.3162084967897111E-03    8.7179196137116755E+00    3.3377276062646191E-02
  8.8749992463911660E+00    3.2065371716203240E-03    8.8749992463911660E+00    3.2815139000901085E-02
  9.0320788790706548E+00    3.1021129191795790E-03    9.0320788790706548E+00    3.2271200851143905E-02
  9.1891585117501453E+00    3.0026129846142152E-03    9.1891585117501453E+00    3.1744610887881539E-02
  9.3462381444296341E+00    2.9077385210416950E-03    9.3462381444296341E+00    3.1234569495615636E-02
  9.5033177771091246E+00    2.8172125458473325E-03    9.5033177771091246E+00    3.0740324464041662E-02
  9.6603974097886134E+00    2.7307780923785828E-03    9.6603974097886134E+00    3.0261167594840200E-02
  9.8174770424681039E+00    2.6481965366731736E-03    9.8174770424681039E+00    2.9796431590423299E-02
  9.9745566751475927E+00    2.5692460811149280E-03    9.9745566751475927E+00    2.9345487198134269E-02
  1.0131636307827083E+01    2.4937203789095648E-03    1.0131636307827083E+01    2.8907740586169305E-02
  1.0288715940506572E+01    2.4214272850419565E-03    1.0288715940506572E+01    2.8482630929940383E-02
  1.0445795573186063E+01    2.3521877209425231E-03    1.0445795573186063E+01    2.8069628189771857E-02
  1.0602875205865551E+01    2.2858346414773188E-03    1.0602875205865551E+01    2.7668231062751809E-02
  1.0759954838545042E+01    2.2222120941046346E-03    1.0759954838545042E+01    2.7277965093274251E-02
  1.0917034471224531E+01    2.1611743611294450E-03    1.0917034471224531E+01    2.6898380928335377E-02
  1.1074114103904021E+01    2.1025851769519099E-03    1.1074114103904021E+01    2.6529052705008032E-02
  1.1231193736583510E+01    2.0463170130621557E-03    1.1231193736583510E+01    2.6169576558734524E-02
  1.1388273369263000E+01    1.9922504242932950E-03    1.1388273369263000E+01    2.5819569242163838E-02
  1.1545353001942489E+01    1.9402734505195758E-03    1.1545353001942489E+01    2.5478666845232166E-02
  1.1702432634621980E+01    1.8902810685863928E-03    1.1702432634621980E+01    2.5146523608056633E-02
  1.1859512267301469E+01    1.8421746897926449E-03    1.1859512267301469E+01    2.4822810818994307E-02
  1.2016591899980959E+01    1.7958616987209972E-03    1.2016591899980959E+01    2.4507215790920314E-02
  1.2173671532660448E+01    1.7512550296350346E-03    1.2173671532660448E+01    2.4199440909410556E-02
  1.2330751165339938E+01    1.7082727770398346E-03    1.2330751165339938E+01    2.3899202747082716E-02
  1.2487830798019427E+01    1.6668378373395428E-03    1.2487830798019427E+01    2.3606231238861467E-02
  1.2644910430698918E+01    1.6268775788265619E-03    1.2644910430698918E+01    2.3320268913395614E-02
  1.2801990063378407E+01    1.5883235375062509E-03    1.2801990063378407E+01    2.3041070176272445E-02
  1.2959069696057897E+01    1.5511111365018868E-03    1.2959069696057897E+01    2.2768400641051054E-02
  1.3116149328737386E+01    1.5151794270005330E-03    1.3116149328737386E+01    2.2502036504478261E-02
  1.3273228961416876E+01    1.4804708488938914E-03    1.3273228961416876E+01    2.2241763962559041E-02
  1.3430308594096365E+01    1.4469310094419026E-03    1.3430308594096365E+01    2.1987378664434169E-02
  1.3587388226775856E+01    1.4145084784427664E-03    1.3587388226775856E+01    2.1738685201271271E-02
  1.3744467859455344E+01    1.3831545985332888E-03    1.3744467859455344E+01    2.1495496627606820E-02
  1.3901547492134835E+01    1.3528233093695768E-03    1.3901547492134835E+01    2.1257634012786131E-02
  1.4058627124814324E+01    1.3234709845517292E-03    1.4058627124814324E+01    2.1024926020339368E-02
  1.4215706757493814E+01    1.2950562802585500E-03    1.4215706757493814E+01    2.0797208513305528E-02
  1.4372786390173303E+01    1.2675399946506932E-03    1.4372786390173303E+01    2.0574324183674525E-02
  1.4529866022852794E+01    1.2408849371840546E-03    1.4529866022852794E+01    2.0356122204262299E-02
  1.4686945655532282E+01    1.2150558070506072E-03    1.4686945655532282E+01    2.0142457901465610E-02
  1.4844025288211773E+01    1.1900190800320420E-03    1.4844025288211773E+01    1.9933192447463714E-02
  1.5001104920891262E+01    1.1657429031133040E-03    1.5001104920891262E+01    1.9728192570544423E-02
  1.5158184553570752E+01    1.1421969962590089E-03    1.5158184553570752E+01    1.9527330282332837E-02
  1.5315264186250241E+01    1.1193525608064446E-03    1.5315264186250241E+01    1.9330482620793364E-02
  1.5472343818929732E+01    1.0971821939748476E-03    1.5472343818929732E+01    1.9137531407960373E-02
  1.5629423451609220E+01    1.0756598090324472E-03    1.5629423451609220E+01    1.8948363021430471E-02
  1.5786503084288711E+01    1.0547605607007327E-03    1.5786503084288711E+01    1.8762868178720540E-02
  1.5943582716968200E+01    1.0344607754099657E-03    1.5943582716968200E+01    1.8580941733661281E-02
  1.6100662349647688E+01    1.0147378860513891E-03    1.6100662349647688E+01    1.8402482484056154E-02
  1.6257741982327179E+01    9.9557037090025721E-04    1.6257741982327179E+01    1.8227392989890824E-02
  1.6414821615006669E+01    9.7693769640992819E-04    1.6414821615006669E+01    1.8055579401429413E-02
  1.6571901247686160E+01    9.5882026360109547E-04    1.6571901247686160E+01    1.7886951296580578E-02
  1.6728980880365647E+01    9.4119935779200955E-04    1.6728980880365647E+01    1.7721421526959821E-02
  1.6886060513045138E+01    9.2405710143542662E-04    1.6886060513045138E+01    1.7558906072114293E-02
  1.7043140145724628E+01    9.0737640984621230E-04    1.7043140145724628E+01    1.7399323901413240E-02
  1.7200219778404119E+01    8.9114094962017059E-04    1.7200219778404119E+01    1.7242596843141209E-02
  1.7357299411083606E+01    8.7533509955991585E-04    1.7357299411083606E+01    1.7088649460362558E-02
  1.7514379043763096E+01    8.5994391393756533E-04    1.7514379043763096E+01    1.6937408933154961E-02
  1.7671458676442587E+01    8.4495308793685383E-04    1.7671458676442587E+01    1.6788804946836489E-02
  1.7828538309122077E+01    8.3034892512900472E-04    1.7828538309122077E+01    1.6642769585835656E-02
  1.7985617941801564E+01    8.1611830684750835E-04    1.7985617941801564E+01    1.6499237232877051E-02
  1.8142697574481055E+01    8.0224866333685418E-04    1.8142697574481055E+01    1.6358144473176441E-02
  1.8299777207160545E+01    7.8872794655940543E-04    1.8299777207160545E+01    1.6219430003359250E-02
  1.8456856839840036E+01    7.7554460455297124E-04    1.8456856839840036E+01    1.6083034544834451E-02
  1.8613936472519523E+01    7.6268755723937157E-04    1.8613936472519523E+01    1.5948900761373331E-02
  1.8771016105199013E+01    7.5014617359140073E-04    1.8771016105199013E+01    1.5816973180658271E-02
  1.8928095737878504E+01    7.3791025007215552E-04    1.8928095737878504E+01    1.5687198119581566E-02
  1.9085175370557995E+01    7.2596999026673832E-04    1.9085175370557995E+01    1.5559523613087951E-02
  1.9242255003237482E+01    7.1431598563193683E-04    1.9242255003237482E+01    1.5433899346367406E-02
  1.9399334635916972E+01    7.0293919729463340E-04    1.9399334635916972E+01    1.5310276590216644E-02
  1.9556414268596463E+01    6.9183093883446183E-04    1.9556414268596463E+01    1.5188608139398825E-02
  1.9713493901275953E+01    6.8098285999063394E-04    1.9713493901275953E+01    1.5068848253841357E-02
  1.9870573533955440E+01    6.7038693123693308E-04    1.9870573533955440E+01    1.4950952602521272E-02
  2.0027653166634931E+01    6.6003542917264155E-04    2.0027653166634931E+01    1.4834878209896764E-02
  2.0184732799314421E+01    6.4992092268066658E-04    2.0184732799314421E+01    1.4720583404751752E-02
  2.0341812431993912E+01    6.4003625980735680E-04    2.0341812431993912E+01    1.4608027771328268E-02
  2.0498892064673399E+01    6.3037455532151073E-04    2.0498892064673399E+01    1.4497172102628755E-02
  2.0655971697352889E+01    6.2092917891285295E-04    2.0655971697352889E+01    1.4387978355777282E-02
  2.0813051330032380E+01    6.1169374399284960E-04    2.0813051330032380E+01    1.4280409609335000E-02
  2.0970130962711870E+01    6.0266209706311439E-04    2.0970130962711870E+01    1.4174430022471263E-02
  2.1127210595391357E+01    5.9382830761890595E-04    2.1127210595391357E+01    1.4070004795897397E-02
  2.1284290228070848E+01    5.8518665855726961E-04    2.1284290228070848E+01    1.3967100134475385E-02
  2.1441369860750338E+01    5.7673163706131844E-04    2.1441369860750338E+01    1.3865683211418661E-02
  2.1598449493429829E+01    5.6845792593393073E-04    2.1598449493429829E+01    1.3765722134006847E-02
  2.1755529126109316E+01    5.6036039535581187E-04    2.1755529126109316E+01    1.3667185910740572E-02
  2.1912608758788807E+01    5.5243409504442771E-04    2.1912608758788807E+01    1.3570044419866614E-02
  2.2069688391468297E+01    5.4467424679175650E-04    2.2069688391468297E+01    1.3474268379207420E-02
  2.2226768024147788E+01    5.3707623736016456E-04    2.2226768024147788E+01    1.3379829317232625E-02
  2.2383847656827275E+01    5.2963561171696222E-04    2.2383847656827275E+01    1.3286699545313564E-02
  2.2540927289506765E+01    5.2234806658937730E-04    2.2540927289506765E+01    1.3194852131104990E-02
  2.2698006922186256E+01    5.1520944432277972E-04    2.2698006922186256E+01    1.3104260873001108E-02
  2.2855086554865746E+01    5.0821572702601037E-04    2.2855086554865746E+01    1.3014900275615908E-02
  2.3012166187545233E+01    5.0136303098862974E-04    2.3012166187545233E+01    1.2926745526240353E-02
  2.3169245820224724E+01    4.9464760135579423E-04    2.3169245820224724E+01    1.2839772472231524E-02
  2.3326325452904214E+01    4.8806580704730717E-04    2.3326325452904214E+01    1.2753957599291129E-02
  2.3483405085583705E+01    4.8161413590816753E-04    2.3483405085583705E+01    1.2669278010592939E-02
  2.3640484718263192E+01    4.7528919007868337E-04    2.3640484718263192E+01    1.2585711406720922E-02
  2.3797564350942682E+01    4.6908768157289093E-04    2.3797564350942682E+01    1.2503236066381594E-02
  2.3954643983622173E+01    4.6300642805467343E-04    2.3954643983622173E+01    1.2421830827856212E-02
  2.4111723616301663E+01    4.5704234880156820E-04    2.4111723616301663E+01    1.2341475071159923E-02
  2.4268803248981150E+01    4.5119246084682083E-04    2.4268803248981150E+01    1.2262148700876791E-02
  2.4425882881660641E+01    4.4545387529076950E-04    2.4425882881660641E+01    1.2183832129641099E-02
  2.4582962514340132E+01    4.3982379377314763E-04    2.4582962514340132E+01    1.2106506262236860E-02
  2.4740042147019622E+01    4.3429950509834821E-04    2.4740042147019622E+01    1.2030152480288738E-02
  2.4897121779699109E+01    4.2887838200614107E-04    2.4897121779699109E+01    1.1954752627518998E-02
  2.5054201412378600E+01    4.2355787808074128E-04    2.5054201412378600E+01    1.1880288995546294E-02
  2.5211281045058090E+01    4.1833552479151313E-04    2.5211281045058090E+01    1.1806744310203295E-02
  2.5368360677737581E+01    4.1320892865895933E-04    2.5368360677737581E+01    1.1734101718351191E-02
  2.5525440310417068E+01    4.0817576853998522E-04    2.5525440310417068E+01    1.1662344775170298E-02
  2.5682519943096558E+01    4.0323379302674997E-04    2.5682519943096558E+01    1.1591457431906786E-02
  2.5839599575776049E+01    3.9838081795372124E-04    2.5839599575776049E+01    1.1521424024056728E-02
  2.5996679208455539E+01    3.9361472400782968E-04    2.5996679208455539E+01    1.1452229259969318E-02
  2.6153758841135026E+01    3.8893345443689290E-04    2.6153758841135026E+01    1.1383858209852122E-02
  2.6310838473814517E+01    3.8433501285172850E-04    2.6310838473814517E+01    1.1316296295161943E-02
  2.6467918106494007E+01    3.7981746111761502E-04    2.6467918106494007E+01    1.1249529278365668E-02
  2.6624997739173498E+01    3.7537891733098347E-04    2.6624997739173498E+01    1.1183543253056183E-02
  2.6782077371852985E+01    3.7101755387743341E-04    2.6782077371852985E+01    1.1118324634409078E-02
  2.6939157004532476E+01    3.6673159556736802E-04    2.6939157004532476E+01    1.1053860149966597E-02
  2.7096236637211966E+01    3.6251931784573351E-04    2.7096236637211966E+01    1.0990136830735835E-02
  2.7253316269891457E+01    3.5837904507251829E-04    2.7253316269891457E+01    1.0927142002588770E-02
  2.7410395902570944E+01    3.5430914887084542E-04    2.7410395902570944E+01    1.0864863277952327E-02
  2.7567475535250434E+01    3.5030804653964212E-04    2.7567475535250434E+01    1.0803288547777097E-02
  2.7724555167929925E+01    3.4637419952802663E-04    2.7724555167929925E+01    1.0742405973773995E-02
  2.7881634800609415E+01    3.4250611196868711E-04    2.7881634800609415E+01    1.0682203980908401E-02
  2.8038714433288902E+01    3.3870232926766996E-04    2.8038714433288902E+01    1.0622671250142001E-02
  2.8195794065968393E+01    3.3496143674811282E-04    2.8195794065968393E+01    1.0563796711412790E-02
  2.8352873698647883E+01    3.3128205834558413E-04    2.8352873698647883E+01    1.0505569536844252E-02
  2.8509953331327374E+01    3.2766285535280182E-04    2.8509953331327374E+01    1.0447979134175044E-02
  2.8667032964006861E+01    3.2410252521160890E-04    2.8667032964006861E+01    1.0391015140400840E-02
  2.8824112596686351E+01    3.2059980035019012E-04    2.8824112596686351E+01    1.0334667415620506E-02
  2.8981192229365842E+01    3.1715344706360649E-04    2.8981192229365842E+01    1.0278926037078917E-02
  2.9138271862045332E+01    3.1376226443581708E-04    2.9138271862045332E+01    1.0223781293399190E-02
  2.9295351494724819E+01    3.1042508330144297E-04    2.9295351494724819E+01    1.0169223678997349E-02
  2.9452431127404310E+01    3.0714076524561120E-04    2.9452431127404310E+01    1.0115243888672711E-02
  2.9609510760083801E+01    3.0390820164029526E-04    2.9609510760083801E+01    1.0061832812367668E-02
  2.9766590392763291E+01    3.0072631271563753E-04    2.9766590392763291E+01    1.0008981530090633E-02
  2.9923670025442778E+01    2.9759404666481669E-04    2.9923670025442778E+01    9.9566813069963296E-03
  3.0080749658122269E+01    2.9451037878108093E-04    3.0080749658122269E+01    9.9049235886177513E-03
  3.0237829290801759E+01    2.9147431062563910E-04    3.0237829290801759E+01    9.8536999962443861E-03
  3.0394908923481250E+01    2.8848486922515370E-04    3.0394908923481250E+01    9.8030023224415092E-03
  3.0551988556160737E+01    2.8554110629764326E-04    3.0551988556160737E+01    9.7528225267055450E-03
  3.0709068188840227E+01    2.8264209750565090E-04    3.0709068188840227E+01    9.7031527312507228E-03
  3.0866147821519718E+01    2.7978694173558970E-04    3.0866147821519718E+01    9.6539852169224560E-03
  3.1023227454199208E+01    2.7697476040222321E-04    3.1023227454199208E+01    9.6053124192329517E-03
  3.1180307086878695E+01    2.7420469677728507E-04    3.1180307086878695E+01    9.5571269245149186E-03
  3.1337386719558186E+01    2.7147591534128771E-04    3.1337386719558186E+01    9.5094214661892197E-03
  3.1494466352237676E+01    2.6878760115761109E-04    3.1494466352237676E+01    9.4621889211425961E-03
  3.1651545984917167E+01    2.6613895926799931E-04    3.1651545984917167E+01    9.4154223062116755E-03
  3.1808625617596654E+01    2.6352921410863824E-04    3.1808625617596654E+01    9.3691147747696976E-03
  3.1965705250276145E+01    2.6095760894601306E-04    3.1965705250276145E+01    9.3232596134124081E-03
  3.2122784882955635E+01    2.5842340533179062E-04    3.2122784882955635E+01    9.2778502387398775E-03
  3.2279864515635126E+01    2.5592588257599303E-04    3.2279864515635126E+01    9.2328801942309219E-03
  3.2436944148314616E+01    2.5346433723776903E-04    3.2436944148314616E+01    9.1883431472071231E-03
  3.2594023780994107E+01    2.5103808263309360E-04    3.2594023780994107E+01    9.1442328858834312E-03
  3.2751103413673590E+01    2.4864644835875745E-04    3.2751103413673590E+01    9.1005433165024987E-03
  3.2908183046353081E+01    2.4628877983203407E-04    3.2908183046353081E+01    9.0572684605499700E-03
  3.3065262679032571E+01    2.4396443784543826E-04    3.3065262679032571E+01    9.0144024520481258E-03
  3.3222342311712062E+01    2.4167279813601348E-04    3.3222342311712062E+01    8.9719395349252724E-03
  3.3379421944391552E+01    2.3941325096860975E-04    3.3379421944391552E+01    8.9298740604584516E-03
  3.3536501577071043E+01    2.3718520073263649E-04    3.3536501577071043E+01    8.8882004847870792E-03
  3.3693581209750533E+01    2.3498806555179443E-04    3.3693581209750533E+01    8.8469133664952695E-03
  3.3850660842430024E+01    2.3282127690631277E-04    3.3850660842430024E+01    8.8060073642606020E-03
  3.4007740475109507E+01    2.3068427926723609E-04    3.4007740475109507E+01    8.7654772345672378E-03
  3.4164820107788998E+01    2.2857652974232385E-04    3.4164820107788998E+01    8.7253178294813376E-03
  3.4321899740468488E+01    2.2649749773314488E-04    3.4321899740468488E+01    8.6855240944868316E-03
  3.4478979373147979E+01    2.2444666460296351E-04    3.4478979373147979E+01    8.6460910663796083E-03
  3.4636059005827470E+01    2.2242352335503162E-04    3.4636059005827470E+01    8.6070138712183147E-03
  3.4793138638506960E+01    2.2042757832091693E-04    3.4793138638506960E+01    8.5682877223300126E-03
  3.4950218271186451E+01    2.1845834485851098E-04    3.4950218271186451E+01    8.5299079183689692E-03
  3.5107297903865941E+01    2.1651534905937567E-04    3.5107297903865941E+01    8.4918698414269446E-03
  3.5264377536545425E+01    2.1459812746509965E-04    3.5264377536545425E+01    8.4541689551934068E-03
  3.5421457169224915E+01    2.1270622679235026E-04    3.5421457169224915E+01    8.4168008031641241E-03
  3.5578536801904406E+01    2.1083920366631731E-04    3.5578536801904406E+01    8.3797610068966685E-03
  3.5735616434583896E+01    2.0899662436225778E-04    3.5735616434583896E+01    8.3430452643114203E-03
  3.5892696067263387E+01    2.0717806455486200E-04    3.5892696067263387E+01    8.3066493480366613E-03
  3.6049775699942877E+01    2.0538310907517170E-04    3.6049775699942877E+01    8.2705691037964664E-03
  3.6206855332622368E+01    2.0361135167479215E-04    3.6206855332622368E+01    8.2348004488400958E-03
  3.6363934965301858E+01    2.0186239479714875E-04    3.6363934965301858E+01    8.1993393704116405E-03
  3.6521014597981342E+01    2.0013584935554948E-04    3.6521014597981342E+01    8.1641819242587350E-03
  3.6678094230660832E+01    1.9843133451782257E-04    3.6678094230660832E+01    8.1293242331791759E-03
  3.6835173863340323E+01    1.9674847749730868E-04    3.6835173863340323E+01    8.0947624856043347E-03
  3.6992253496019813E+01    1.9508691334999356E-04    3.6992253496019813E+01    8.0604929342182816E-03
  3.7149333128699304E+01    1.9344628477757674E-04    3.7149333128699304E+01    8.0265118946115620E-03
  3.7306412761378795E+01    1.9182624193627896E-04    3.7306412761378795E+01    7.9928157439686370E-03
  3.7463492394058285E+01    1.9022644225119708E-04    3.7463492394058285E+01    7.9594009197880115E-03
  3.7620572026737776E+01    1.8864655023602522E-04    3.7620572026737776E+01    7.9262639186340814E-03
  3.7777651659417259E+01    1.8708623731796453E-04    3.7777651659417259E+01    7.8934012949198155E-03
  3.7934731292096750E+01    1.8554518166765172E-04    3.7934731292096750E+01    7.8608096597193658E-03
  3.8091810924776240E+01    1.8402306803394427E-04    3.8091810924776240E+01    7.8284856796097813E-03
  3.8248890557455731E+01    1.8251958758340255E-04    3.8248890557455731E+01    7.7964260755409610E-03
  3.8405970190135221E+01    1.8103443774431877E-04    3.8405970190135221E+01    7.7646276217330805E-03
  3.8563049822814712E+01    1.7956732205514546E-04    3.8563049822814712E+01    7.7330871446006861E-03
  3.8720129455494202E+01    1.7811795001718232E-04    3.8720129455494202E+01    7.7018015217027464E-03
  3.8877209088173693E+01    1.7668603695138624E-04    3.8877209088173693E+01    7.6707676807178859E-03
  3.9034288720853176E+01    1.7527130385917196E-04    3.9034288720853176E+01    7.6399825984441623E-03
  3.9191368353532667E+01    1.7387347728707811E-04    3.9191368353532667E+01    7.6094432998226264E-03
  3.9348447986212157E+01    1.7249228919517597E-04    3.9348447986212157E+01    7.5791468569840880E-03
  3.9505527618891648E+01    1.7112747682910341E-04    3.9505527618891648E+01    7.5490903883183996E-03
  3.9662607251571139E+01    1.6977878259561010E-04    3.9662607251571139E+01    7.5192710575656355E-03
  3.9819686884250629E+01    1.6844595394150511E-04    3.9819686884250629E+01    7.4896860729286203E-03
  3.9976766516930120E+01    1.6712874323590032E-04    3.9976766516930120E+01    7.4603326862061527E-03
  4.0133846149609610E+01    1.6582690765564852E-04    4.0133846149609610E+01    7.4312081919464274E-03
  4.0290925782289094E+01    1.6454020907387650E-04    4.0290925782289094E+01    7.4023099266200716E-03
  4.0448005414968584E+01    1.6326841395151903E-04    4.0448005414968584E+01    7.3736352678122835E-03
  4.0605085047648075E+01    1.6201129323176121E-04    4.0605085047648075E+01    7.3451816334335548E-03
  4.0762164680327565E+01    1.6076862223730122E-04    4.0762164680327565E+01    7.3169464809484889E-03
  4.0919244313007056E+01    1.5954018057034647E-04    4.0919244313007056E+01    7.2889273066222178E-03
  4.1076323945686546E+01    1.5832575201526179E-04    4.1076323945686546E+01    7.2611216447839647E-03
  4.1233403578366037E+01    1.5712512444378911E-04    4.1233403578366037E+01    7.2335270671073136E-03
  4.1390483211045527E+01    1.5593808972276106E-04    4.1390483211045527E+01    7.2061411819066912E-03
  4.1547562843725011E+01    1.5476444362423446E-04    4.1547562843725011E+01    7.1789616334497139E-03
  4.1704642476404501E+01    1.5360398573797075E-04    4.1704642476404501E+01    7.1519861012849170E-03
  4.1861722109083992E+01    1.5245651938619478E-04    4.1861722109083992E+01    7.1252122995845088E-03
  4.2018801741763482E+01    1.5132185154056310E-04    4.2018801741763482E+01    7.0986379765017454E-03
  4.2175881374442973E+01    1.5019979274127784E-04    4.2175881374442973E+01    7.0722609135425336E-03
  4.2332961007122464E+01    1.4909015701828219E-04    4.2332961007122464E+01    7.0460789249509360E-03
  4.2490040639801954E+01    1.4799276181447706E-04    4.2490040639801954E+01    7.0200898571081737E-03
  4.2647120272481445E+01    1.4690742791089991E-04    4.2647120272481445E+01    6.9942915879448175E-03
  4.2804199905160928E+01    1.4583397935380842E-04    4.2804199905160928E+01    6.9686820263658213E-03
  4.2961279537840419E+01    1.4477224338361387E-04    4.2961279537840419E+01    6.9432591116880549E-03
  4.3118359170519909E+01    1.4372205036561152E-04    4.3118359170519909E+01    6.9180208130900540E-03
  4.3275438803199400E+01    1.4268323372245513E-04    4.3275438803199400E+01    6.8929651290736502E-03
  4.3432518435878890E+01    1.4165562986832649E-04    4.3432518435878890E+01    6.8680900869371947E-03
  4.3589598068558381E+01    1.4063907814475159E-04    4.3589598068558381E+01    6.8433937422600916E-03
  4.3746677701237871E+01    1.3963342075801581E-04    4.3746677701237871E+01    6.8188741783983377E-03
  4.3903757333917362E+01    1.3863850271813365E-04    4.3903757333917362E+01    6.7945295059908314E-03
  4.4060836966596845E+01    1.3765417177932874E-04    4.4060836966596845E+01    6.7703578624761403E-03
  4.4217916599276336E+01    1.3668027838198101E-04    4.4217916599276336E+01    6.7463574116195107E-03
  4.4374996231955826E+01    1.3571667559600145E-04    4.4374996231955826E+01    6.7225263430498398E-03
  4.4532075864635317E+01    1.3476321906559255E-04    4.4532075864635317E+01    6.6988628718063726E-03
  4.4689155497314808E+01    1.3381976695535711E-04    4.4689155497314808E+01    6.6753652378949034E-03
