                       w                      Re11                         w                      Im11
  1.4844025288211773E+01    5.5361505243814099E-03    1.4844025288211773E+01   -6.1751871757982912E-02
  1.5001104920891262E+01    5.4222199040604322E-03    1.5001104920891262E+01   -6.1119298377185174E-02
  1.5158184553570752E+01    5.3117566349773909E-03    1.5158184553570752E+01   -6.0499412964609055E-02
  1.5315264186250241E+01    5.2046219730019633E-03    1.5315264186250241E+01   -5.9891841819301864E-02
  1.5472343818929732E+01    5.1006840184909764E-03    1.5472343818929732E+01   -5.9296225602293945E-02
  1.5629423451609220E+01    4.9998173166024432E-03    1.5629423451609220E+01   -5.8712218661815710E-02
  1.5786503084288711E+01    4.9019024844740204E-03    1.5786503084288711E+01   -5.8139488395686209E-02
  1.5943582716968200E+01    4.8068258632297071E-03    1.5943582716968200E+01   -5.7577714648542722E-02
  1.6100662349647688E+01    4.7144791929499049E-03    1.6100662349647688E+01   -5.7026589141743196E-02
  1.6257741982327179E+01    4.6247593088955419E-03    1.6257741982327179E+01   -5.6485814933923809E-02
  1.6414821615006669E+01    4.5375678574182546E-03    1.6414821615006669E+01   -5.5955105910332710E-02
  1.6571901247686160E+01    4.4528110301170140E-03    1.6571901247686160E+01   -5.5434186299188934E-02
  1.6728980880365647E+01    4.3703993149187079E-03    1.6728980880365647E+01   -5.4922790213435074E-02
  1.6886060513045138E+01    4.2902472628664982E-03    1.6886060513045138E+01   -5.4420661216361348E-02
  1.7043140145724628E+01    4.2122732694970313E-03    1.7043140145724628E+01   -5.3927551909681355E-02
  1.7200219778404119E+01    4.1363993697760785E-03    1.7200219778404119E+01   -5.3443223542733502E-02
  1.7357299411083606E+01    4.0625510456431197E-03    1.7357299411083606E+01   -5.2967445641570049E-02
  1.7514379043763096E+01    3.9906570452892679E-03    1.7514379043763096E+01   -5.2499995656776537E-02
  1.7671458676442587E+01    3.9206492133605853E-03    1.7671458676442587E+01   -5.2040658628939980E-02
  1.7828538309122077E+01    3.8524623313406486E-03    1.7828538309122077E+01   -5.1589226870753790E-02
  1.7985617941801564E+01    3.7860339674229168E-03    1.7985617941801564E+01   -5.1145499664812556E-02
  1.8142697574481055E+01    3.7213043352354175E-03    1.8142697574481055E+01   -5.0709282976210149E-02
  1.8299777207160545E+01    3.6582161608278599E-03    1.8299777207160545E+01   -5.0280389179110790E-02
  1.8456856839840036E+01    3.5967145573750315E-03    1.8456856839840036E+01   -4.9858636796514595E-02
  1.8613936472519523E+01    3.5367469070905115E-03    1.8613936472519523E+01   -4.9443850252488264E-02
  1.8771016105199013E+01    3.4782627498816496E-03    1.8771016105199013E+01   -4.9035859636176363E-02
  1.8928095737878504E+01    3.4212136783107012E-03    1.8928095737878504E+01   -4.8634500476951080E-02
  1.9085175370557995E+01    3.3655532384582821E-03    1.9085175370557995E+01   -4.8239613530097390E-02
  1.9242255003237482E+01    3.3112368363140826E-03    1.9242255003237482E+01   -4.7851044572467472E-02
  1.9399334635916972E+01    3.2582216493463401E-03    1.9399334635916972E+01   -4.7468644207572200E-02
  1.9556414268596463E+01    3.2064665429259857E-03    1.9556414268596463E+01   -4.7092267679609556E-02
  1.9713493901275953E+01    3.1559319913040144E-03    1.9713493901275953E+01   -4.6721774695959450E-02
  1.9870573533955440E+01    3.1065800028614301E-03    1.9870573533955440E+01   -4.6357029257702465E-02
  2.0027653166634931E+01    3.0583740493704188E-03    2.0027653166634931E+01   -4.5997899497745867E-02
  2.0184732799314421E+01    3.0112789990231789E-03    2.0184732799314421E+01   -4.5644257526164668E-02
  2.0341812431993912E+01    2.9652610530013380E-03    2.0341812431993912E+01   -4.5295979282388280E-02
  2.0498892064673399E+01    2.9202876853741001E-03    2.0498892064673399E+01   -4.4952944393884364E-02
  2.0655971697352889E+01    2.8763275861274275E-03    2.0655971697352889E+01   -4.4615036041011760E-02
  2.0813051330032380E+01    2.8333506071396256E-03    2.0813051330032380E+01   -4.4282140827732873E-02
  2.0970130962711870E+01    2.7913277109308057E-03    2.0970130962711870E+01   -4.3954148657893218E-02
  2.1127210595391357E+01    2.7502309220250251E-03    2.1127210595391357E+01   -4.3630952616792625E-02
  2.1284290228070848E+01    2.7100332807742612E-03    2.1284290228070848E+01   -4.3312448857787532E-02
  2.1441369860750338E+01    2.6707087995031628E-03    2.1441369860750338E+01   -4.2998536493678685E-02
  2.1598449493429829E+01    2.6322324208424646E-03    2.1598449493429829E+01   -4.2689117492651640E-02
  2.1755529126109316E+01    2.5945799781273899E-03    2.1755529126109316E+01   -4.2384096578550572E-02
  2.1912608758788807E+01    2.5577281577451039E-03    2.1912608758788807E+01   -4.2083381135277549E-02
  2.2069688391468297E+01    2.5216544633225963E-03    2.2069688391468297E+01   -4.1786881115120925E-02
  2.2226768024147788E+01    2.4863371816530753E-03    2.2226768024147788E+01   -4.1494508950826771E-02
  2.2383847656827275E+01    2.4517553502652551E-03    2.2383847656827275E+01   -4.1206179471237385E-02
  2.2540927289506765E+01    2.4178887265458165E-03    2.2540927289506765E+01   -4.0921809820330224E-02
  2.2698006922186256E+01    2.3847177583307543E-03    2.2698006922186256E+01   -4.0641319379499330E-02
  2.2855086554865746E+01    2.3522235558864199E-03    2.2855086554865746E+01   -4.0364629692929622E-02
  2.3012166187545233E+01    2.3203878652058680E-03    2.3012166187545233E+01   -4.0091664395922232E-02
  2.3169245820224724E+01    2.2891930425505136E-03    2.3169245820224724E+01   -3.9822349146036370E-02
  2.3326325452904214E+01    2.2586220301713052E-03    2.3326325452904214E+01   -3.9556611556920210E-02
  2.3483405085583705E+01    2.2286583331474559E-03    2.3483405085583705E+01   -3.9294381134709684E-02
